Date:2026.05.15
Time:16:49:52
File_name:C:\LCR Meter\3мм_малый_без_винта.csv
Version:2.00
Instrument Version:1.39
***************LIST SETUP***************
Step,Freq,Level,speed,DC Bais,AC-Range,DC-Range,Trig Delay,AC/DC Delay,Average,ALC,RO,1-Func,1-Comp Mode,1-Standard,1-High,1-Low,2-Func,2-Comp Mode,2-Standard,2-High,2-Low,3-Func,3-Comp Mode,3-Standard,3-High,3-Low,4-Func,4-Comp Mode,4-Standard,4-High,4-Low
149,750kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
150,755kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
151,760kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
152,765kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
153,770kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
154,775kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
155,780kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
156,785kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
157,790kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
158,795kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
159,800kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
160,805kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
161,810kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
162,815kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
163,820kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
164,825kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
165,830kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
166,835kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
167,840kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
168,845kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
169,850kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
170,855kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
171,860kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
172,865kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
173,870kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
174,875kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
175,880kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
176,885kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
177,890kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
178,895kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
179,900kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
180,905kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
181,910kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
182,915kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
183,920kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
184,925kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
185,930kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
186,935kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
187,940kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
188,945kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
189,950kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
190,955kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
191,960kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
192,965kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
193,970kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
194,975kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
195,980kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
196,985kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
197,990kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
198,995kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
199,1000kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
200,1005kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
***************LIST MEAS***************
Step,Freq,Level,First,1-P/F,Second,2-P/F,Third,3-P/F,Fourth,4-P/F,AC-Vm,AC-Im,DC-Vm,DC-Im
1,10kHz,2V,+9.648590E+03,,+2.340173E+02,,-9.645751E+03,,,,+2.011395E+00,+2.085108E-04,+0.000000E+00,+0.000000E+00
2,15kHz,2V,+6.457709E+03,,+1.934148E+02,,-6.454812E+03,,,,+2.008731E+00,+3.111485E-04,+0.000000E+00,+0.000000E+00
3,20kHz,2V,+4.849767E+03,,+1.350914E+02,,-4.847885E+03,,,,+2.006431E+00,+4.138929E-04,+0.000000E+00,+0.000000E+00
4,25kHz,2V,+3.902654E+03,,+1.105640E+02,,-3.901087E+03,,,,+2.003702E+00,+5.137158E-04,+0.000000E+00,+0.000000E+00
5,30kHz,2V,+3.257386E+03,,+1.251030E+02,,-3.254982E+03,,,,+2.001257E+00,+6.147221E-04,+0.000000E+00,+0.000000E+00
6,35kHz,2V,+2.806459E+03,,+9.545215E+01,,-2.804835E+03,,,,+1.999515E+00,+7.135605E-04,+0.000000E+00,+0.000000E+00
7,40kHz,2V,+2.460456E+03,,+9.239912E+01,,-2.458720E+03,,,,+1.998469E+00,+8.127273E-04,+0.000000E+00,+0.000000E+00
8,45kHz,2V,+2.186194E+03,,+7.695848E+01,,-2.184839E+03,,,,+1.996621E+00,+9.137590E-04,+0.000000E+00,+0.000000E+00
9,50kHz,2V,+1.972831E+03,,+8.506638E+01,,-1.970996E+03,,,,+1.993733E+00,+1.010957E-03,+0.000000E+00,+0.000000E+00
10,55kHz,2V,+1.795834E+03,,+7.948573E+01,,-1.794074E+03,,,,+1.991262E+00,+1.109262E-03,+0.000000E+00,+0.000000E+00
11,60kHz,2V,+1.651409E+03,,+8.145237E+01,,-1.649399E+03,,,,+1.989504E+00,+1.205071E-03,+0.000000E+00,+0.000000E+00
12,65kHz,2V,+1.529749E+03,,+7.857613E+01,,-1.527729E+03,,,,+1.987688E+00,+1.299940E-03,+0.000000E+00,+0.000000E+00
13,70kHz,2V,+1.415891E+03,,+8.015940E+01,,-1.413621E+03,,,,+1.983525E+00,+1.401522E-03,+0.000000E+00,+0.000000E+00
14,75kHz,2V,+1.320967E+03,,+7.638227E+01,,-1.318757E+03,,,,+1.981426E+00,+1.500601E-03,+0.000000E+00,+0.000000E+00
15,80kHz,2V,+1.237417E+03,,+6.445854E+01,,-1.235737E+03,,,,+1.980053E+00,+1.600769E-03,+0.000000E+00,+0.000000E+00
16,85kHz,2V,+1.165995E+03,,+6.315087E+01,,-1.164284E+03,,,,+1.977797E+00,+1.696921E-03,+0.000000E+00,+0.000000E+00
17,90kHz,2V,+1.103457E+03,,+6.270842E+01,,-1.101674E+03,,,,+1.975179E+00,+1.790641E-03,+0.000000E+00,+0.000000E+00
18,95kHz,2V,+1.049084E+03,,+6.786542E+01,,-1.046886E+03,,,,+1.971502E+00,+1.880110E-03,+0.000000E+00,+0.000000E+00
19,100kHz,2V,+9.953402E+02,,+6.917817E+01,,-9.929333E+02,,,,+1.968884E+00,+1.978942E-03,+0.000000E+00,+0.000000E+00
20,105kHz,2V,+9.497679E+02,,+5.882949E+01,,-9.479442E+02,,,,+1.967971E+00,+2.073014E-03,+0.000000E+00,+0.000000E+00
21,110kHz,2V,+9.075706E+02,,+5.805016E+01,,-9.057122E+02,,,,+1.965003E+00,+2.166282E-03,+0.000000E+00,+0.000000E+00
22,115kHz,2V,+8.769203E+02,,+5.796866E+01,,-8.750022E+02,,,,+1.962111E+00,+2.238825E-03,+0.000000E+00,+0.000000E+00
23,120kHz,2V,+8.322386E+02,,+6.380999E+01,,-8.297887E+02,,,,+1.956843E+00,+2.352703E-03,+0.000000E+00,+0.000000E+00
24,125kHz,2V,+8.021940E+02,,+6.116935E+01,,-7.998585E+02,,,,+1.955234E+00,+2.438815E-03,+0.000000E+00,+0.000000E+00
25,130kHz,2V,+7.727387E+02,,+5.800643E+01,,-7.705584E+02,,,,+1.952680E+00,+2.528529E-03,+0.000000E+00,+0.000000E+00
26,135kHz,2V,+7.488224E+02,,+5.500066E+01,,-7.467997E+02,,,,+1.951386E+00,+2.607576E-03,+0.000000E+00,+0.000000E+00
27,140kHz,2V,+7.203477E+02,,+5.950666E+01,,-7.178856E+02,,,,+1.945999E+00,+2.703183E-03,+0.000000E+00,+0.000000E+00
28,145kHz,2V,+6.917948E+02,,+5.125716E+01,,-6.898933E+02,,,,+1.944954E+00,+2.813309E-03,+0.000000E+00,+0.000000E+00
29,150kHz,2V,+6.716627E+02,,+6.092841E+01,,-6.688935E+02,,,,+1.938550E+00,+2.888220E-03,+0.000000E+00,+0.000000E+00
30,155kHz,2V,+6.590658E+02,,+5.760037E+01,,-6.565439E+02,,,,+1.937136E+00,+2.941516E-03,+0.000000E+00,+0.000000E+00
31,160kHz,2V,+6.334399E+02,,+5.497001E+01,,-6.310502E+02,,,,+1.934323E+00,+3.055681E-03,+0.000000E+00,+0.000000E+00
32,165kHz,2V,+6.135148E+02,,+5.116029E+01,,-6.113779E+02,,,,+1.932016E+00,+3.151204E-03,+0.000000E+00,+0.000000E+00
33,170kHz,2V,+5.965936E+02,,+4.802055E+01,,-5.946579E+02,,,,+1.930399E+00,+3.237884E-03,+0.000000E+00,+0.000000E+00
34,175kHz,2V,+5.766736E+02,,+5.779685E+01,,-5.737700E+02,,,,+1.920632E+00,+3.333259E-03,+0.000000E+00,+0.000000E+00
35,180kHz,2V,+5.653000E+02,,+5.344816E+01,,-5.627676E+02,,,,+1.920403E+00,+3.399553E-03,+0.000000E+00,+0.000000E+00
36,185kHz,2V,+5.537583E+02,,+4.871160E+01,,-5.516116E+02,,,,+1.919683E+00,+3.469621E-03,+0.000000E+00,+0.000000E+00
37,190kHz,2V,+5.349064E+02,,+5.192631E+01,,-5.323801E+02,,,,+1.913249E+00,+3.579836E-03,+0.000000E+00,+0.000000E+00
38,195kHz,2V,+5.228984E+02,,+5.029198E+01,,-5.204742E+02,,,,+1.910719E+00,+3.657313E-03,+0.000000E+00,+0.000000E+00
39,200kHz,2V,+5.088732E+02,,+4.932640E+01,,-5.064769E+02,,,,+1.907142E+00,+3.751705E-03,+0.000000E+00,+0.000000E+00
40,205kHz,2V,+5.009024E+02,,+5.037858E+01,,-4.983626E+02,,,,+1.904378E+00,+3.805099E-03,+0.000000E+00,+0.000000E+00
41,210kHz,2V,+4.895331E+02,,+4.739622E+01,,-4.872332E+02,,,,+1.902262E+00,+3.889905E-03,+0.000000E+00,+0.000000E+00
42,215kHz,2V,+4.742848E+02,,+4.371816E+01,,-4.722656E+02,,,,+1.896951E+00,+4.001872E-03,+0.000000E+00,+0.000000E+00
43,220kHz,2V,+4.674442E+02,,+4.749858E+01,,-4.650247E+02,,,,+1.890963E+00,+4.047984E-03,+0.000000E+00,+0.000000E+00
44,225kHz,2V,+4.550795E+02,,+4.305962E+01,,-4.530378E+02,,,,+1.889717E+00,+4.155540E-03,+0.000000E+00,+0.000000E+00
45,230kHz,2V,+4.473255E+02,,+4.278481E+01,,-4.452747E+02,,,,+1.886610E+00,+4.220162E-03,+0.000000E+00,+0.000000E+00
46,235kHz,2V,+4.332791E+02,,+3.947033E+01,,-4.314775E+02,,,,+1.883274E+00,+4.349849E-03,+0.000000E+00,+0.000000E+00
47,240kHz,2V,+4.247805E+02,,+4.130652E+01,,-4.227674E+02,,,,+1.877721E+00,+4.423429E-03,+0.000000E+00,+0.000000E+00
48,245kHz,2V,+4.167442E+02,,+3.960634E+01,,-4.148579E+02,,,,+1.875804E+00,+4.504500E-03,+0.000000E+00,+0.000000E+00
49,250kHz,2V,+4.035291E+02,,+3.705111E+01,,-4.018245E+02,,,,+1.871239E+00,+4.640811E-03,+0.000000E+00,+0.000000E+00
50,255kHz,2V,+3.945607E+02,,+3.971501E+01,,-3.925568E+02,,,,+1.863617E+00,+4.727348E-03,+0.000000E+00,+0.000000E+00
51,260kHz,2V,+3.846443E+02,,+3.919751E+01,,-3.826419E+02,,,,+1.858864E+00,+4.836433E-03,+0.000000E+00,+0.000000E+00
52,265kHz,2V,+3.753291E+02,,+4.099492E+01,,-3.730836E+02,,,,+1.850930E+00,+4.935952E-03,+0.000000E+00,+0.000000E+00
53,270kHz,2V,+3.677127E+02,,+4.523726E+01,,-3.649195E+02,,,,+1.840916E+00,+5.010310E-03,+0.000000E+00,+0.000000E+00
54,275kHz,2V,+3.630993E+02,,+4.125315E+01,,-3.607482E+02,,,,+1.843525E+00,+5.075069E-03,+0.000000E+00,+0.000000E+00
55,280kHz,2V,+3.492776E+02,,+4.412053E+01,,-3.464798E+02,,,,+1.829076E+00,+5.241706E-03,+0.000000E+00,+0.000000E+00
56,285kHz,2V,+3.474527E+02,,+4.771637E+01,,-3.441606E+02,,,,+1.822688E+00,+5.250535E-03,+0.000000E+00,+0.000000E+00
57,290kHz,2V,+3.369737E+02,,+5.014185E+01,,-3.332223E+02,,,,+1.810958E+00,+5.378946E-03,+0.000000E+00,+0.000000E+00
58,295kHz,2V,+3.348646E+02,,+5.740366E+01,,-3.299077E+02,,,,+1.799141E+00,+5.377986E-03,+0.000000E+00,+0.000000E+00
59,300kHz,2V,+3.348177E+02,,+5.158823E+01,,-3.308195E+02,,,,+1.805765E+00,+5.399115E-03,+0.000000E+00,+0.000000E+00
60,305kHz,2V,+3.206462E+02,,+5.132954E+01,,-3.165111E+02,,,,+1.793314E+00,+5.598960E-03,+0.000000E+00,+0.000000E+00
61,310kHz,2V,+3.195794E+02,,+6.022712E+01,,-3.138530E+02,,,,+1.779099E+00,+5.573397E-03,+0.000000E+00,+0.000000E+00
62,315kHz,2V,+3.138121E+02,,+5.995382E+01,,-3.080318E+02,,,,+1.773303E+00,+5.657193E-03,+0.000000E+00,+0.000000E+00
63,320kHz,2V,+3.156243E+02,,+6.584314E+01,,-3.086801E+02,,,,+1.766356E+00,+5.602893E-03,+0.000000E+00,+0.000000E+00
64,325kHz,2V,+3.100770E+02,,+5.755145E+01,,-3.046893E+02,,,,+1.771924E+00,+5.721582E-03,+0.000000E+00,+0.000000E+00
65,330kHz,2V,+2.985351E+02,,+6.098042E+01,,-2.922407E+02,,,,+1.753468E+00,+5.881416E-03,+0.000000E+00,+0.000000E+00
66,335kHz,2V,+3.028294E+02,,+7.347008E+01,,-2.937818E+02,,,,+1.739903E+00,+5.752732E-03,+0.000000E+00,+0.000000E+00
67,340kHz,2V,+3.005181E+02,,+7.296071E+01,,-2.915267E+02,,,,+1.736740E+00,+5.787054E-03,+0.000000E+00,+0.000000E+00
68,345kHz,2V,+3.039834E+02,,+7.303926E+01,,-2.950783E+02,,,,+1.740620E+00,+5.733865E-03,+0.000000E+00,+0.000000E+00
69,350kHz,2V,+2.970266E+02,,+7.087026E+01,,-2.884479E+02,,,,+1.734903E+00,+5.849112E-03,+0.000000E+00,+0.000000E+00
70,355kHz,2V,+2.937061E+02,,+8.166740E+01,,-2.821235E+02,,,,+1.714099E+00,+5.844353E-03,+0.000000E+00,+0.000000E+00
71,360kHz,2V,+3.127854E+02,,+8.609694E+01,,-3.007026E+02,,,,+1.732093E+00,+5.543653E-03,+0.000000E+00,+0.000000E+00
72,365kHz,2V,+3.058735E+02,,+7.598400E+01,,-2.962854E+02,,,,+1.736984E+00,+5.687008E-03,+0.000000E+00,+0.000000E+00
73,370kHz,2V,+3.072055E+02,,+7.466307E+01,,-2.979944E+02,,,,+1.740163E+00,+5.672458E-03,+0.000000E+00,+0.000000E+00
74,375kHz,2V,+3.078755E+02,,+6.672313E+01,,-3.005584E+02,,,,+1.751896E+00,+5.698979E-03,+0.000000E+00,+0.000000E+00
75,380kHz,2V,+2.995837E+02,,+6.067663E+01,,-2.933748E+02,,,,+1.750618E+00,+5.853398E-03,+0.000000E+00,+0.000000E+00
76,385kHz,2V,+2.947059E+02,,+5.814846E+01,,-2.889123E+02,,,,+1.748504E+00,+5.942042E-03,+0.000000E+00,+0.000000E+00
77,390kHz,2V,+2.869899E+02,,+5.688808E+01,,-2.812951E+02,,,,+1.740403E+00,+6.073774E-03,+0.000000E+00,+0.000000E+00
78,395kHz,2V,+2.868028E+02,,+5.892464E+01,,-2.806844E+02,,,,+1.736660E+00,+6.064334E-03,+0.000000E+00,+0.000000E+00
79,400kHz,2V,+2.823454E+02,,+5.424064E+01,,-2.770864E+02,,,,+1.738242E+00,+6.166117E-03,+0.000000E+00,+0.000000E+00
80,405kHz,2V,+2.801583E+02,,+5.629236E+01,,-2.744446E+02,,,,+1.731511E+00,+6.190594E-03,+0.000000E+00,+0.000000E+00
81,410kHz,2V,+2.783779E+02,,+5.450758E+01,,-2.729894E+02,,,,+1.731772E+00,+6.231328E-03,+0.000000E+00,+0.000000E+00
82,415kHz,2V,+2.743573E+02,,+5.208353E+01,,-2.693682E+02,,,,+1.730178E+00,+6.317124E-03,+0.000000E+00,+0.000000E+00
83,420kHz,2V,+2.719155E+02,,+5.385005E+01,,-2.665299E+02,,,,+1.723216E+00,+6.348560E-03,+0.000000E+00,+0.000000E+00
84,425kHz,2V,+2.687292E+02,,+4.772772E+01,,-2.644569E+02,,,,+1.729304E+00,+6.446925E-03,+0.000000E+00,+0.000000E+00
85,430kHz,2V,+2.630503E+02,,+5.038435E+01,,-2.581799E+02,,,,+1.715799E+00,+6.534789E-03,+0.000000E+00,+0.000000E+00
86,435kHz,2V,+2.646354E+02,,+5.349431E+01,,-2.591722E+02,,,,+1.712123E+00,+6.481872E-03,+0.000000E+00,+0.000000E+00
87,440kHz,2V,+2.626478E+02,,+4.836166E+01,,-2.581569E+02,,,,+1.718188E+00,+6.554314E-03,+0.000000E+00,+0.000000E+00
88,445kHz,2V,+2.607204E+02,,+4.907936E+01,,-2.560593E+02,,,,+1.713722E+00,+6.585940E-03,+0.000000E+00,+0.000000E+00
89,450kHz,2V,+2.579843E+02,,+4.543149E+01,,-2.539525E+02,,,,+1.716078E+00,+6.665438E-03,+0.000000E+00,+0.000000E+00
90,455kHz,2V,+2.560595E+02,,+4.593878E+01,,-2.519050E+02,,,,+1.711648E+00,+6.698180E-03,+0.000000E+00,+0.000000E+00
91,460kHz,2V,+2.544177E+02,,+4.188934E+01,,-2.509455E+02,,,,+1.716788E+00,+6.762370E-03,+0.000000E+00,+0.000000E+00
92,465kHz,2V,+2.512204E+02,,+3.941743E+01,,-2.481087E+02,,,,+1.716525E+00,+6.847633E-03,+0.000000E+00,+0.000000E+00
93,470kHz,2V,+2.481895E+02,,+3.621729E+01,,-2.455328E+02,,,,+1.718167E+00,+6.938661E-03,+0.000000E+00,+0.000000E+00
94,475kHz,2V,+2.412391E+02,,+3.333693E+01,,-2.389246E+02,,,,+1.712864E+00,+7.116278E-03,+0.000000E+00,+0.000000E+00
95,480kHz,2V,+2.370368E+02,,+3.269617E+01,,-2.347710E+02,,,,+1.706807E+00,+7.217459E-03,+0.000000E+00,+0.000000E+00
96,485kHz,2V,+2.325107E+02,,+3.174655E+01,,-2.303332E+02,,,,+1.700758E+00,+7.332180E-03,+0.000000E+00,+0.000000E+00
97,490kHz,2V,+2.275461E+02,,+3.110068E+01,,-2.254107E+02,,,,+1.693193E+00,+7.459047E-03,+0.000000E+00,+0.000000E+00
98,495kHz,2V,+2.221462E+02,,+3.128190E+01,,-2.199326E+02,,,,+1.682332E+00,+7.591496E-03,+0.000000E+00,+0.000000E+00
99,500kHz,2V,+2.187012E+02,,+3.325294E+01,,-2.161584E+02,,,,+1.670441E+00,+7.656678E-03,+0.000000E+00,+0.000000E+00
100,505kHz,2V,+2.170747E+02,,+3.408757E+01,,-2.143816E+02,,,,+1.664797E+00,+7.688289E-03,+0.000000E+00,+0.000000E+00
101,510kHz,2V,+2.138409E+02,,+3.225382E+01,,-2.113944E+02,,,,+1.662065E+00,+7.793855E-03,+0.000000E+00,+0.000000E+00
102,515kHz,2V,+2.065195E+02,,+3.260426E+01,,-2.039296E+02,,,,+1.644858E+00,+7.986324E-03,+0.000000E+00,+0.000000E+00
103,520kHz,2V,+2.038006E+02,,+3.573424E+01,,-2.006433E+02,,,,+1.629868E+00,+8.019365E-03,+0.000000E+00,+0.000000E+00
104,525kHz,2V,+1.993217E+02,,+3.592713E+01,,-1.960571E+02,,,,+1.618163E+00,+8.142182E-03,+0.000000E+00,+0.000000E+00
105,530kHz,2V,+1.948529E+02,,+3.930598E+01,,-1.908474E+02,,,,+1.597281E+00,+8.220701E-03,+0.000000E+00,+0.000000E+00
106,535kHz,2V,+1.898657E+02,,+4.241187E+01,,-1.850681E+02,,,,+1.574805E+00,+8.318961E-03,+0.000000E+00,+0.000000E+00
107,540kHz,2V,+1.867253E+02,,+5.061864E+01,,-1.797334E+02,,,,+1.543272E+00,+8.289911E-03,+0.000000E+00,+0.000000E+00
108,545kHz,2V,+1.904010E+02,,+6.032994E+01,,-1.805903E+02,,,,+1.529031E+00,+8.054933E-03,+0.000000E+00,+0.000000E+00
109,550kHz,2V,+1.941985E+02,,+7.001474E+01,,-1.811381E+02,,,,+1.516810E+00,+7.833228E-03,+0.000000E+00,+0.000000E+00
110,555kHz,2V,+2.067700E+02,,+7.754894E+01,,-1.916768E+02,,,,+1.536241E+00,+7.450017E-03,+0.000000E+00,+0.000000E+00
111,560kHz,2V,+2.164688E+02,,+7.724028E+01,,-2.022194E+02,,,,+1.562181E+00,+7.235672E-03,+0.000000E+00,+0.000000E+00
112,565kHz,2V,+2.219206E+02,,+7.100038E+01,,-2.102562E+02,,,,+1.587976E+00,+7.174452E-03,+0.000000E+00,+0.000000E+00
113,570kHz,2V,+2.226250E+02,,+6.680362E+01,,-2.123657E+02,,,,+1.597921E+00,+7.198132E-03,+0.000000E+00,+0.000000E+00
114,575kHz,2V,+2.219220E+02,,+6.248443E+01,,-2.129438E+02,,,,+1.605287E+00,+7.253444E-03,+0.000000E+00,+0.000000E+00
