Date:2026.05.15
Time:17:01:37
File_name:C:\LCR Meter\3мм_малый_с_винтом.csv
Version:2.00
Instrument Version:1.39
***************LIST SETUP***************
Step,Freq,Level,speed,DC Bais,AC-Range,DC-Range,Trig Delay,AC/DC Delay,Average,ALC,RO,1-Func,1-Comp Mode,1-Standard,1-High,1-Low,2-Func,2-Comp Mode,2-Standard,2-High,2-Low,3-Func,3-Comp Mode,3-Standard,3-High,3-Low,4-Func,4-Comp Mode,4-Standard,4-High,4-Low
149,750kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
150,755kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
151,760kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
152,765kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
153,770kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
154,775kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
155,780kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
156,785kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
157,790kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
158,795kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
159,800kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
160,805kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
161,810kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
162,815kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
163,820kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
164,825kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
165,830kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
166,835kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
167,840kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
168,845kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
169,850kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
170,855kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
171,860kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
172,865kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
173,870kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
174,875kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
175,880kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
176,885kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
177,890kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
178,895kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
179,900kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
180,905kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
181,910kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
182,915kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
183,920kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
184,925kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
185,930kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
186,935kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
187,940kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
188,945kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
189,950kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
190,955kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
191,960kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
192,965kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
193,970kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
194,975kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
195,980kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
196,985kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
197,990kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
198,995kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
199,1000kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
200,1005kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
***************LIST MEAS***************
Step,Freq,Level,First,1-P/F,Second,2-P/F,Third,3-P/F,Fourth,4-P/F,AC-Vm,AC-Im,DC-Vm,DC-Im
1,10kHz,2V,+9.641666E+03,,+2.391037E+02,,-9.638701E+03,,,,+2.002816E+00,+2.077614E-04,+0.000000E+00,+0.000000E+00
2,15kHz,2V,+6.456288E+03,,+2.065445E+02,,-6.452984E+03,,,,+2.000270E+00,+3.098774E-04,+0.000000E+00,+0.000000E+00
3,20kHz,2V,+4.846204E+03,,+1.131785E+02,,-4.844883E+03,,,,+1.998574E+00,+4.125604E-04,+0.000000E+00,+0.000000E+00
4,25kHz,2V,+3.896911E+03,,+9.891476E+01,,-3.895656E+03,,,,+1.995859E+00,+5.124102E-04,+0.000000E+00,+0.000000E+00
5,30kHz,2V,+3.250074E+03,,+1.204209E+02,,-3.247843E+03,,,,+1.993226E+00,+6.136137E-04,+0.000000E+00,+0.000000E+00
6,35kHz,2V,+2.786852E+03,,+1.101703E+02,,-2.784673E+03,,,,+1.991663E+00,+7.153751E-04,+0.000000E+00,+0.000000E+00
7,40kHz,2V,+2.463507E+03,,+9.183635E+01,,-2.461795E+03,,,,+1.990794E+00,+8.085981E-04,+0.000000E+00,+0.000000E+00
8,45kHz,2V,+2.190217E+03,,+7.917487E+01,,-2.188786E+03,,,,+1.988917E+00,+9.085346E-04,+0.000000E+00,+0.000000E+00
9,50kHz,2V,+1.975285E+03,,+7.987683E+01,,-1.973669E+03,,,,+1.986550E+00,+1.006061E-03,+0.000000E+00,+0.000000E+00
10,55kHz,2V,+1.792150E+03,,+7.684208E+01,,-1.790502E+03,,,,+1.983881E+00,+1.107362E-03,+0.000000E+00,+0.000000E+00
11,60kHz,2V,+1.647136E+03,,+7.893853E+01,,-1.645244E+03,,,,+1.982040E+00,+1.203764E-03,+0.000000E+00,+0.000000E+00
12,65kHz,2V,+1.517362E+03,,+7.742049E+01,,-1.515385E+03,,,,+1.980093E+00,+1.305501E-03,+0.000000E+00,+0.000000E+00
13,70kHz,2V,+1.411764E+03,,+8.013184E+01,,-1.409488E+03,,,,+1.976173E+00,+1.400411E-03,+0.000000E+00,+0.000000E+00
14,75kHz,2V,+1.318829E+03,,+7.958553E+01,,-1.316426E+03,,,,+1.973873E+00,+1.497239E-03,+0.000000E+00,+0.000000E+00
15,80kHz,2V,+1.237672E+03,,+6.729757E+01,,-1.235841E+03,,,,+1.972729E+00,+1.594558E-03,+0.000000E+00,+0.000000E+00
16,85kHz,2V,+1.171390E+03,,+6.724476E+01,,-1.169458E+03,,,,+1.970357E+00,+1.682723E-03,+0.000000E+00,+0.000000E+00
17,90kHz,2V,+1.104280E+03,,+6.014100E+01,,-1.102641E+03,,,,+1.968754E+00,+1.783551E-03,+0.000000E+00,+0.000000E+00
18,95kHz,2V,+1.051372E+03,,+7.014460E+01,,-1.049029E+03,,,,+1.964121E+00,+1.868991E-03,+0.000000E+00,+0.000000E+00
19,100kHz,2V,+9.945549E+02,,+6.274134E+01,,-9.925739E+02,,,,+1.963253E+00,+1.974891E-03,+0.000000E+00,+0.000000E+00
20,105kHz,2V,+9.461187E+02,,+5.630712E+01,,-9.444417E+02,,,,+1.961562E+00,+2.074346E-03,+0.000000E+00,+0.000000E+00
21,110kHz,2V,+9.067273E+02,,+5.468790E+01,,-9.050766E+02,,,,+1.958913E+00,+2.161652E-03,+0.000000E+00,+0.000000E+00
22,115kHz,2V,+8.710493E+02,,+5.943656E+01,,-8.690191E+02,,,,+1.954809E+00,+2.245511E-03,+0.000000E+00,+0.000000E+00
23,120kHz,2V,+8.325880E+02,,+6.751812E+01,,-8.298459E+02,,,,+1.949039E+00,+2.342305E-03,+0.000000E+00,+0.000000E+00
24,125kHz,2V,+7.985114E+02,,+6.374537E+01,,-7.959629E+02,,,,+1.947310E+00,+2.440069E-03,+0.000000E+00,+0.000000E+00
25,130kHz,2V,+7.738443E+02,,+5.961114E+01,,-7.715448E+02,,,,+1.945588E+00,+2.515675E-03,+0.000000E+00,+0.000000E+00
26,135kHz,2V,+7.483866E+02,,+5.949053E+01,,-7.460183E+02,,,,+1.943331E+00,+2.598212E-03,+0.000000E+00,+0.000000E+00
27,140kHz,2V,+7.214074E+02,,+5.973464E+01,,-7.189301E+02,,,,+1.939511E+00,+2.690340E-03,+0.000000E+00,+0.000000E+00
28,145kHz,2V,+6.932145E+02,,+5.229318E+01,,-6.912393E+02,,,,+1.938568E+00,+2.798346E-03,+0.000000E+00,+0.000000E+00
29,150kHz,2V,+6.740838E+02,,+5.931794E+01,,-6.714688E+02,,,,+1.932930E+00,+2.869457E-03,+0.000000E+00,+0.000000E+00
30,155kHz,2V,+6.571035E+02,,+5.483199E+01,,-6.548118E+02,,,,+1.931533E+00,+2.941806E-03,+0.000000E+00,+0.000000E+00
31,160kHz,2V,+6.333995E+02,,+5.314737E+01,,-6.311658E+02,,,,+1.928599E+00,+3.047006E-03,+0.000000E+00,+0.000000E+00
32,165kHz,2V,+6.135999E+02,,+5.035311E+01,,-6.115304E+02,,,,+1.926026E+00,+3.140834E-03,+0.000000E+00,+0.000000E+00
33,170kHz,2V,+5.958211E+02,,+4.894251E+01,,-5.938075E+02,,,,+1.923722E+00,+3.230937E-03,+0.000000E+00,+0.000000E+00
34,175kHz,2V,+5.738814E+02,,+5.515353E+01,,-5.712249E+02,,,,+1.915385E+00,+3.340289E-03,+0.000000E+00,+0.000000E+00
35,180kHz,2V,+5.645777E+02,,+5.526833E+01,,-5.618660E+02,,,,+1.913268E+00,+3.391093E-03,+0.000000E+00,+0.000000E+00
36,185kHz,2V,+5.542588E+02,,+4.924233E+01,,-5.520671E+02,,,,+1.913728E+00,+3.455310E-03,+0.000000E+00,+0.000000E+00
37,190kHz,2V,+5.328653E+02,,+5.283741E+01,,-5.302392E+02,,,,+1.906105E+00,+3.580258E-03,+0.000000E+00,+0.000000E+00
38,195kHz,2V,+5.231853E+02,,+5.125447E+01,,-5.206686E+02,,,,+1.904027E+00,+3.642791E-03,+0.000000E+00,+0.000000E+00
39,200kHz,2V,+5.098192E+02,,+4.789996E+01,,-5.075640E+02,,,,+1.902494E+00,+3.735809E-03,+0.000000E+00,+0.000000E+00
40,205kHz,2V,+5.005643E+02,,+5.071007E+01,,-4.979891E+02,,,,+1.897695E+00,+3.794567E-03,+0.000000E+00,+0.000000E+00
41,210kHz,2V,+4.915230E+02,,+4.811185E+01,,-4.891626E+02,,,,+1.896255E+00,+3.861703E-03,+0.000000E+00,+0.000000E+00
42,215kHz,2V,+4.733559E+02,,+4.147940E+01,,-4.715350E+02,,,,+1.892418E+00,+4.000255E-03,+0.000000E+00,+0.000000E+00
43,220kHz,2V,+4.657614E+02,,+4.800344E+01,,-4.632811E+02,,,,+1.884070E+00,+4.047752E-03,+0.000000E+00,+0.000000E+00
44,225kHz,2V,+4.537088E+02,,+4.241411E+01,,-4.517219E+02,,,,+1.883769E+00,+4.154377E-03,+0.000000E+00,+0.000000E+00
45,230kHz,2V,+4.453292E+02,,+4.380440E+01,,-4.431696E+02,,,,+1.879200E+00,+4.222526E-03,+0.000000E+00,+0.000000E+00
46,235kHz,2V,+4.326156E+02,,+4.039966E+01,,-4.307251E+02,,,,+1.876496E+00,+4.340392E-03,+0.000000E+00,+0.000000E+00
47,240kHz,2V,+4.242643E+02,,+4.245686E+01,,-4.221346E+02,,,,+1.870844E+00,+4.412812E-03,+0.000000E+00,+0.000000E+00
48,245kHz,2V,+4.168160E+02,,+4.114992E+01,,-4.147798E+02,,,,+1.868555E+00,+4.486293E-03,+0.000000E+00,+0.000000E+00
49,250kHz,2V,+4.049061E+02,,+3.840929E+01,,-4.030802E+02,,,,+1.865010E+00,+4.609480E-03,+0.000000E+00,+0.000000E+00
50,255kHz,2V,+3.958273E+02,,+4.049510E+01,,-3.937505E+02,,,,+1.858018E+00,+4.697502E-03,+0.000000E+00,+0.000000E+00
51,260kHz,2V,+3.850685E+02,,+3.911922E+01,,-3.830763E+02,,,,+1.853566E+00,+4.817748E-03,+0.000000E+00,+0.000000E+00
52,265kHz,2V,+3.764461E+02,,+4.177520E+01,,-3.741209E+02,,,,+1.845307E+00,+4.905609E-03,+0.000000E+00,+0.000000E+00
53,270kHz,2V,+3.692496E+02,,+4.199835E+01,,-3.668534E+02,,,,+1.840162E+00,+4.987920E-03,+0.000000E+00,+0.000000E+00
54,275kHz,2V,+3.630345E+02,,+4.062083E+01,,-3.607547E+02,,,,+1.838606E+00,+5.062936E-03,+0.000000E+00,+0.000000E+00
55,280kHz,2V,+3.496627E+02,,+4.261992E+01,,-3.470555E+02,,,,+1.825744E+00,+5.225732E-03,+0.000000E+00,+0.000000E+00
56,285kHz,2V,+3.471066E+02,,+4.628549E+01,,-3.440067E+02,,,,+1.818664E+00,+5.244421E-03,+0.000000E+00,+0.000000E+00
57,290kHz,2V,+3.363835E+02,,+4.788125E+01,,-3.329584E+02,,,,+1.807656E+00,+5.379468E-03,+0.000000E+00,+0.000000E+00
58,295kHz,2V,+3.308033E+02,,+5.452621E+01,,-3.262786E+02,,,,+1.793782E+00,+5.428323E-03,+0.000000E+00,+0.000000E+00
59,300kHz,2V,+3.327156E+02,,+5.206867E+01,,-3.286161E+02,,,,+1.798322E+00,+5.411007E-03,+0.000000E+00,+0.000000E+00
60,305kHz,2V,+3.195916E+02,,+5.222394E+01,,-3.152958E+02,,,,+1.785706E+00,+5.593738E-03,+0.000000E+00,+0.000000E+00
61,310kHz,2V,+3.187899E+02,,+6.102858E+01,,-3.128938E+02,,,,+1.772215E+00,+5.565362E-03,+0.000000E+00,+0.000000E+00
62,315kHz,2V,+3.126911E+02,,+5.851773E+01,,-3.071668E+02,,,,+1.769200E+00,+5.664540E-03,+0.000000E+00,+0.000000E+00
63,320kHz,2V,+3.128567E+02,,+6.813932E+01,,-3.053463E+02,,,,+1.754953E+00,+5.615989E-03,+0.000000E+00,+0.000000E+00
64,325kHz,2V,+3.112851E+02,,+5.939601E+01,,-3.055659E+02,,,,+1.765440E+00,+5.678349E-03,+0.000000E+00,+0.000000E+00
65,330kHz,2V,+3.003061E+02,,+6.186030E+01,,-2.938657E+02,,,,+1.749133E+00,+5.831961E-03,+0.000000E+00,+0.000000E+00
66,335kHz,2V,+3.011929E+02,,+7.308650E+01,,-2.921909E+02,,,,+1.733199E+00,+5.762223E-03,+0.000000E+00,+0.000000E+00
67,340kHz,2V,+3.014476E+02,,+7.405919E+01,,-2.922087E+02,,,,+1.731425E+00,+5.751601E-03,+0.000000E+00,+0.000000E+00
68,345kHz,2V,+3.064521E+02,,+7.448203E+01,,-2.972630E+02,,,,+1.736631E+00,+5.674375E-03,+0.000000E+00,+0.000000E+00
69,350kHz,2V,+2.989765E+02,,+7.097531E+01,,-2.904298E+02,,,,+1.732242E+00,+5.801769E-03,+0.000000E+00,+0.000000E+00
70,355kHz,2V,+2.945218E+02,,+7.891747E+01,,-2.837519E+02,,,,+1.714458E+00,+5.829327E-03,+0.000000E+00,+0.000000E+00
71,360kHz,2V,+3.118327E+02,,+8.526645E+01,,-2.999488E+02,,,,+1.727076E+00,+5.544033E-03,+0.000000E+00,+0.000000E+00
72,365kHz,2V,+3.064834E+02,,+7.401241E+01,,-2.974126E+02,,,,+1.735746E+00,+5.671287E-03,+0.000000E+00,+0.000000E+00
73,370kHz,2V,+3.052343E+02,,+7.277249E+01,,-2.964324E+02,,,,+1.735689E+00,+5.694648E-03,+0.000000E+00,+0.000000E+00
74,375kHz,2V,+3.068484E+02,,+6.676310E+01,,-2.994972E+02,,,,+1.745813E+00,+5.697940E-03,+0.000000E+00,+0.000000E+00
75,380kHz,2V,+2.984225E+02,,+6.079413E+01,,-2.921645E+02,,,,+1.744484E+00,+5.854671E-03,+0.000000E+00,+0.000000E+00
76,385kHz,2V,+2.935007E+02,,+5.785694E+01,,-2.877416E+02,,,,+1.742627E+00,+5.946347E-03,+0.000000E+00,+0.000000E+00
77,390kHz,2V,+2.859131E+02,,+5.694237E+01,,-2.801854E+02,,,,+1.734304E+00,+6.075047E-03,+0.000000E+00,+0.000000E+00
78,395kHz,2V,+2.855753E+02,,+5.904369E+01,,-2.794049E+02,,,,+1.730277E+00,+6.068295E-03,+0.000000E+00,+0.000000E+00
79,400kHz,2V,+2.819834E+02,,+5.566284E+01,,-2.764350E+02,,,,+1.730787E+00,+6.147565E-03,+0.000000E+00,+0.000000E+00
80,405kHz,2V,+2.799664E+02,,+5.768343E+01,,-2.739595E+02,,,,+1.724267E+00,+6.168768E-03,+0.000000E+00,+0.000000E+00
81,410kHz,2V,+2.787026E+02,,+5.560570E+01,,-2.730992E+02,,,,+1.725754E+00,+6.202394E-03,+0.000000E+00,+0.000000E+00
82,415kHz,2V,+2.753717E+02,,+5.242051E+01,,-2.703362E+02,,,,+1.726409E+00,+6.280031E-03,+0.000000E+00,+0.000000E+00
83,420kHz,2V,+2.721078E+02,,+5.363138E+01,,-2.667701E+02,,,,+1.719244E+00,+6.329182E-03,+0.000000E+00,+0.000000E+00
84,425kHz,2V,+2.692012E+02,,+4.827149E+01,,-2.648380E+02,,,,+1.724493E+00,+6.417690E-03,+0.000000E+00,+0.000000E+00
85,430kHz,2V,+2.638672E+02,,+5.054597E+01,,-2.589807E+02,,,,+1.712166E+00,+6.500685E-03,+0.000000E+00,+0.000000E+00
86,435kHz,2V,+2.649800E+02,,+5.214352E+01,,-2.597989E+02,,,,+1.710452E+00,+6.467033E-03,+0.000000E+00,+0.000000E+00
87,440kHz,2V,+2.622140E+02,,+4.815909E+01,,-2.577536E+02,,,,+1.713387E+00,+6.547150E-03,+0.000000E+00,+0.000000E+00
88,445kHz,2V,+2.605615E+02,,+4.888904E+01,,-2.559339E+02,,,,+1.709202E+00,+6.572495E-03,+0.000000E+00,+0.000000E+00
89,450kHz,2V,+2.573712E+02,,+4.455307E+01,,-2.534857E+02,,,,+1.712303E+00,+6.666583E-03,+0.000000E+00,+0.000000E+00
90,455kHz,2V,+2.548360E+02,,+4.575656E+01,,-2.506945E+02,,,,+1.705755E+00,+6.707263E-03,+0.000000E+00,+0.000000E+00
91,460kHz,2V,+2.543221E+02,,+4.254853E+01,,-2.507376E+02,,,,+1.710745E+00,+6.740641E-03,+0.000000E+00,+0.000000E+00
92,465kHz,2V,+2.505503E+02,,+3.927250E+01,,-2.474533E+02,,,,+1.711374E+00,+6.845133E-03,+0.000000E+00,+0.000000E+00
93,470kHz,2V,+2.474932E+02,,+3.633432E+01,,-2.448116E+02,,,,+1.712187E+00,+6.932514E-03,+0.000000E+00,+0.000000E+00
94,475kHz,2V,+2.410588E+02,,+3.423426E+01,,-2.386155E+02,,,,+1.705984E+00,+7.093469E-03,+0.000000E+00,+0.000000E+00
95,480kHz,2V,+2.375221E+02,,+3.302760E+01,,-2.352147E+02,,,,+1.702757E+00,+7.184814E-03,+0.000000E+00,+0.000000E+00
96,485kHz,2V,+2.331268E+02,,+3.231290E+01,,-2.308765E+02,,,,+1.696195E+00,+7.292688E-03,+0.000000E+00,+0.000000E+00
97,490kHz,2V,+2.281724E+02,,+3.080740E+01,,-2.260831E+02,,,,+1.690605E+00,+7.427260E-03,+0.000000E+00,+0.000000E+00
98,495kHz,2V,+2.220496E+02,,+3.013284E+01,,-2.199955E+02,,,,+1.680658E+00,+7.587472E-03,+0.000000E+00,+0.000000E+00
99,500kHz,2V,+2.182906E+02,,+3.296685E+01,,-2.157869E+02,,,,+1.665993E+00,+7.651385E-03,+0.000000E+00,+0.000000E+00
100,505kHz,2V,+2.166656E+02,,+3.401300E+01,,-2.139792E+02,,,,+1.659555E+00,+7.679399E-03,+0.000000E+00,+0.000000E+00
101,510kHz,2V,+2.131086E+02,,+3.214377E+01,,-2.106704E+02,,,,+1.656534E+00,+7.793371E-03,+0.000000E+00,+0.000000E+00
102,515kHz,2V,+2.066308E+02,,+3.285077E+01,,-2.040027E+02,,,,+1.640257E+00,+7.959851E-03,+0.000000E+00,+0.000000E+00
103,520kHz,2V,+2.032094E+02,,+3.604144E+01,,-1.999877E+02,,,,+1.623790E+00,+8.012681E-03,+0.000000E+00,+0.000000E+00
104,525kHz,2V,+1.995374E+02,,+3.623877E+01,,-1.962191E+02,,,,+1.613979E+00,+8.111551E-03,+0.000000E+00,+0.000000E+00
105,530kHz,2V,+1.949996E+02,,+3.961089E+01,,-1.909341E+02,,,,+1.592816E+00,+8.192855E-03,+0.000000E+00,+0.000000E+00
106,535kHz,2V,+1.903498E+02,,+4.263595E+01,,-1.855134E+02,,,,+1.571613E+00,+8.281577E-03,+0.000000E+00,+0.000000E+00
107,540kHz,2V,+1.872900E+02,,+5.032777E+01,,-1.804013E+02,,,,+1.541774E+00,+8.256953E-03,+0.000000E+00,+0.000000E+00
108,545kHz,2V,+1.900962E+02,,+5.990824E+01,,-1.804095E+02,,,,+1.525331E+00,+8.047566E-03,+0.000000E+00,+0.000000E+00
109,550kHz,2V,+1.936930E+02,,+6.886803E+01,,-1.810364E+02,,,,+1.514295E+00,+7.840526E-03,+0.000000E+00,+0.000000E+00
110,555kHz,2V,+2.058999E+02,,+7.709831E+01,,-1.909205E+02,,,,+1.530881E+00,+7.455399E-03,+0.000000E+00,+0.000000E+00
111,560kHz,2V,+2.160262E+02,,+7.770807E+01,,-2.015658E+02,,,,+1.556025E+00,+7.222594E-03,+0.000000E+00,+0.000000E+00
112,565kHz,2V,+2.212806E+02,,+7.158066E+01,,-2.093832E+02,,,,+1.581271E+00,+7.164927E-03,+0.000000E+00,+0.000000E+00
113,570kHz,2V,+2.227294E+02,,+6.730210E+01,,-2.123177E+02,,,,+1.593137E+00,+7.172051E-03,+0.000000E+00,+0.000000E+00
114,575kHz,2V,+2.220775E+02,,+6.270928E+01,,-2.130398E+02,,,,+1.600940E+00,+7.229560E-03,+0.000000E+00,+0.000000E+00
