Date:2026.05.15
Time:15:01:31
File_name:C:\LCR Meter\КЗ_калибровка.csv
Version:2.00
Instrument Version:1.39
***************LIST SETUP***************
Step,Freq,Level,speed,DC Bais,AC-Range,DC-Range,Trig Delay,AC/DC Delay,Average,ALC,RO,1-Func,1-Comp Mode,1-Standard,1-High,1-Low,2-Func,2-Comp Mode,2-Standard,2-High,2-Low,3-Func,3-Comp Mode,3-Standard,3-High,3-Low,4-Func,4-Comp Mode,4-Standard,4-High,4-Low
149,750kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
150,755kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
151,760kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
152,765kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
153,770kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
154,775kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
155,780kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
156,785kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
157,790kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
158,795kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
159,800kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
160,805kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
161,810kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
162,815kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
163,820kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
164,825kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
165,830kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
166,835kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
167,840kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
168,845kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
169,850kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
170,855kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
171,860kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
172,865kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
173,870kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
174,875kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
175,880kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
176,885kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
177,890kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
178,895kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
179,900kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
180,905kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
181,910kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
182,915kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
183,920kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
184,925kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
185,930kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
186,935kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
187,940kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
188,945kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
189,950kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
190,955kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
191,960kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
192,965kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
193,970kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
194,975kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
195,980kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
196,985kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
197,990kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
198,995kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
199,1000kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
200,1005kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
***************LIST MEAS***************
Step,Freq,Level,First,1-P/F,Second,2-P/F,Third,3-P/F,Fourth,4-P/F,AC-Vm,AC-Im,DC-Vm,DC-Im
1,10kHz,2V,+2.786736E-03,,+2.525030E-03,,+1.179035E-03,,,,+2.535881E-04,+1.971161E-02,+0.000000E+00,+0.000000E+00
2,15kHz,2V,+3.134199E-03,,+2.585021E-03,,+1.772250E-03,,,,+3.781229E-04,+1.970714E-02,+0.000000E+00,+0.000000E+00
3,20kHz,2V,+3.552993E-03,,+2.568123E-03,,+2.455302E-03,,,,+4.937098E-04,+1.970641E-02,+0.000000E+00,+0.000000E+00
4,25kHz,2V,+3.980680E-03,,+2.603384E-03,,+3.011346E-03,,,,+6.017367E-04,+1.969786E-02,+0.000000E+00,+0.000000E+00
5,30kHz,2V,+4.440325E-03,,+2.635061E-03,,+3.573925E-03,,,,+7.068167E-04,+1.970315E-02,+0.000000E+00,+0.000000E+00
6,35kHz,2V,+5.105784E-03,,+2.739293E-03,,+4.308747E-03,,,,+7.936427E-04,+1.970088E-02,+0.000000E+00,+0.000000E+00
7,40kHz,2V,+5.404748E-03,,+2.758308E-03,,+4.647907E-03,,,,+8.700131E-04,+1.971505E-02,+0.000000E+00,+0.000000E+00
8,45kHz,2V,+5.893555E-03,,+2.749384E-03,,+5.212953E-03,,,,+1.019417E-03,+1.970830E-02,+0.000000E+00,+0.000000E+00
9,50kHz,2V,+6.609178E-03,,+2.660935E-03,,+6.049848E-03,,,,+1.152318E-03,+1.970925E-02,+0.000000E+00,+0.000000E+00
10,55kHz,2V,+7.191824E-03,,+2.711263E-03,,+6.661185E-03,,,,+1.265695E-03,+1.970329E-02,+0.000000E+00,+0.000000E+00
11,60kHz,2V,+7.720986E-03,,+2.599616E-03,,+7.270187E-03,,,,+1.373522E-03,+1.970623E-02,+0.000000E+00,+0.000000E+00
12,65kHz,2V,+8.448213E-03,,+2.783236E-03,,+7.976585E-03,,,,+1.474992E-03,+1.971301E-02,+0.000000E+00,+0.000000E+00
13,70kHz,2V,+8.894690E-03,,+2.859404E-03,,+8.422549E-03,,,,+1.573366E-03,+1.970036E-02,+0.000000E+00,+0.000000E+00
14,75kHz,2V,+9.401309E-03,,+2.916935E-03,,+8.937343E-03,,,,+1.679542E-03,+1.970285E-02,+0.000000E+00,+0.000000E+00
15,80kHz,2V,+9.940626E-03,,+2.875645E-03,,+9.515603E-03,,,,+1.794599E-03,+1.970272E-02,+0.000000E+00,+0.000000E+00
16,85kHz,2V,+1.046916E-02,,+2.833887E-03,,+1.007831E-02,,,,+1.912855E-03,+1.970384E-02,+0.000000E+00,+0.000000E+00
17,90kHz,2V,+1.094867E-02,,+2.811550E-03,,+1.058152E-02,,,,+2.031295E-03,+1.970244E-02,+0.000000E+00,+0.000000E+00
18,95kHz,2V,+1.146494E-02,,+2.838708E-03,,+1.110795E-02,,,,+2.151402E-03,+1.970135E-02,+0.000000E+00,+0.000000E+00
19,100kHz,2V,+1.197519E-02,,+2.837792E-03,,+1.163409E-02,,,,+2.271723E-03,+1.970938E-02,+0.000000E+00,+0.000000E+00
20,105kHz,2V,+1.251459E-02,,+2.757219E-03,,+1.220708E-02,,,,+2.392904E-03,+1.971133E-02,+0.000000E+00,+0.000000E+00
21,110kHz,2V,+1.314888E-02,,+2.712492E-03,,+1.286606E-02,,,,+2.511830E-03,+1.970871E-02,+0.000000E+00,+0.000000E+00
22,115kHz,2V,+1.376330E-02,,+2.748263E-03,,+1.348613E-02,,,,+2.629590E-03,+1.970375E-02,+0.000000E+00,+0.000000E+00
23,120kHz,2V,+1.431175E-02,,+2.866357E-03,,+1.402177E-02,,,,+2.748228E-03,+1.970177E-02,+0.000000E+00,+0.000000E+00
24,125kHz,2V,+1.481790E-02,,+2.868800E-03,,+1.453754E-02,,,,+2.864734E-03,+1.970930E-02,+0.000000E+00,+0.000000E+00
25,130kHz,2V,+1.538980E-02,,+2.889251E-03,,+1.511616E-02,,,,+2.981588E-03,+1.970447E-02,+0.000000E+00,+0.000000E+00
26,135kHz,2V,+1.602596E-02,,+2.920850E-03,,+1.575754E-02,,,,+3.098135E-03,+1.971022E-02,+0.000000E+00,+0.000000E+00
27,140kHz,2V,+1.664367E-02,,+2.868208E-03,,+1.639467E-02,,,,+3.215431E-03,+1.970596E-02,+0.000000E+00,+0.000000E+00
28,145kHz,2V,+1.723924E-02,,+2.830227E-03,,+1.700533E-02,,,,+3.330315E-03,+1.970506E-02,+0.000000E+00,+0.000000E+00
29,150kHz,2V,+1.777429E-02,,+2.866219E-03,,+1.754167E-02,,,,+3.446380E-03,+1.971084E-02,+0.000000E+00,+0.000000E+00
30,155kHz,2V,+1.834511E-02,,+2.875241E-03,,+1.811838E-02,,,,+3.562099E-03,+1.970873E-02,+0.000000E+00,+0.000000E+00
31,160kHz,2V,+1.896166E-02,,+2.841292E-03,,+1.874758E-02,,,,+3.678173E-03,+1.971056E-02,+0.000000E+00,+0.000000E+00
32,165kHz,2V,+1.953804E-02,,+2.870370E-03,,+1.932604E-02,,,,+3.791994E-03,+1.970760E-02,+0.000000E+00,+0.000000E+00
33,170kHz,2V,+2.007027E-02,,+2.957928E-03,,+1.985111E-02,,,,+3.907814E-03,+1.971114E-02,+0.000000E+00,+0.000000E+00
34,175kHz,2V,+2.064124E-02,,+2.968721E-03,,+2.042664E-02,,,,+4.022432E-03,+1.970768E-02,+0.000000E+00,+0.000000E+00
35,180kHz,2V,+2.125025E-02,,+2.904349E-03,,+2.105085E-02,,,,+4.137003E-03,+1.971018E-02,+0.000000E+00,+0.000000E+00
36,185kHz,2V,+2.184741E-02,,+2.843369E-03,,+2.166159E-02,,,,+4.250861E-03,+1.970562E-02,+0.000000E+00,+0.000000E+00
37,190kHz,2V,+2.243546E-02,,+2.812612E-03,,+2.225846E-02,,,,+4.366606E-03,+1.970777E-02,+0.000000E+00,+0.000000E+00
38,195kHz,2V,+2.300790E-02,,+2.780942E-03,,+2.283922E-02,,,,+4.481348E-03,+1.970679E-02,+0.000000E+00,+0.000000E+00
39,200kHz,2V,+2.364403E-02,,+2.841555E-03,,+2.347266E-02,,,,+4.596468E-03,+1.970951E-02,+0.000000E+00,+0.000000E+00
40,205kHz,2V,+2.414706E-02,,+2.864422E-03,,+2.397656E-02,,,,+4.709301E-03,+1.971138E-02,+0.000000E+00,+0.000000E+00
41,210kHz,2V,+2.475055E-02,,+2.842788E-03,,+2.458675E-02,,,,+4.822974E-03,+1.970624E-02,+0.000000E+00,+0.000000E+00
42,215kHz,2V,+2.533536E-02,,+2.795503E-03,,+2.518066E-02,,,,+4.939334E-03,+1.971043E-02,+0.000000E+00,+0.000000E+00
43,220kHz,2V,+2.592232E-02,,+2.746460E-03,,+2.577642E-02,,,,+5.052589E-03,+1.970451E-02,+0.000000E+00,+0.000000E+00
44,225kHz,2V,+2.649802E-02,,+2.823001E-03,,+2.634722E-02,,,,+5.168262E-03,+1.970995E-02,+0.000000E+00,+0.000000E+00
45,230kHz,2V,+2.707764E-02,,+2.894299E-03,,+2.692251E-02,,,,+5.283961E-03,+1.971054E-02,+0.000000E+00,+0.000000E+00
46,235kHz,2V,+2.765861E-02,,+2.934591E-03,,+2.750249E-02,,,,+5.397668E-03,+1.970687E-02,+0.000000E+00,+0.000000E+00
47,240kHz,2V,+2.825430E-02,,+2.890863E-03,,+2.810602E-02,,,,+5.512386E-03,+1.971021E-02,+0.000000E+00,+0.000000E+00
48,245kHz,2V,+2.885100E-02,,+2.845419E-03,,+2.871034E-02,,,,+5.627772E-03,+1.971331E-02,+0.000000E+00,+0.000000E+00
49,250kHz,2V,+2.942795E-02,,+2.812460E-03,,+2.929324E-02,,,,+5.740442E-03,+1.970699E-02,+0.000000E+00,+0.000000E+00
50,255kHz,2V,+2.998402E-02,,+2.791541E-03,,+2.985379E-02,,,,+5.855762E-03,+1.970919E-02,+0.000000E+00,+0.000000E+00
51,260kHz,2V,+3.053910E-02,,+2.772673E-03,,+3.041298E-02,,,,+5.971197E-03,+1.971398E-02,+0.000000E+00,+0.000000E+00
52,265kHz,2V,+3.110358E-02,,+2.769488E-03,,+3.098004E-02,,,,+6.085682E-03,+1.971116E-02,+0.000000E+00,+0.000000E+00
53,270kHz,2V,+3.170082E-02,,+2.808950E-03,,+3.157613E-02,,,,+6.201659E-03,+1.971423E-02,+0.000000E+00,+0.000000E+00
54,275kHz,2V,+3.229436E-02,,+2.850708E-03,,+3.216830E-02,,,,+6.311096E-03,+1.972659E-02,+0.000000E+00,+0.000000E+00
55,280kHz,2V,+3.288989E-02,,+2.891969E-03,,+3.276250E-02,,,,+6.429865E-03,+1.971840E-02,+0.000000E+00,+0.000000E+00
56,285kHz,2V,+3.345090E-02,,+2.863046E-03,,+3.332815E-02,,,,+6.542997E-03,+1.971381E-02,+0.000000E+00,+0.000000E+00
57,290kHz,2V,+3.400634E-02,,+2.834144E-03,,+3.388803E-02,,,,+6.660601E-03,+1.971485E-02,+0.000000E+00,+0.000000E+00
58,295kHz,2V,+3.457074E-02,,+2.806906E-03,,+3.445660E-02,,,,+6.774724E-03,+1.971760E-02,+0.000000E+00,+0.000000E+00
59,300kHz,2V,+3.514065E-02,,+2.790563E-03,,+3.502967E-02,,,,+6.887972E-03,+1.971592E-02,+0.000000E+00,+0.000000E+00
60,305kHz,2V,+3.571644E-02,,+2.786664E-03,,+3.560756E-02,,,,+7.002794E-03,+1.971425E-02,+0.000000E+00,+0.000000E+00
61,310kHz,2V,+3.629389E-02,,+2.786407E-03,,+3.618677E-02,,,,+7.118321E-03,+1.971789E-02,+0.000000E+00,+0.000000E+00
62,315kHz,2V,+3.686942E-02,,+2.783952E-03,,+3.676416E-02,,,,+7.232524E-03,+1.971837E-02,+0.000000E+00,+0.000000E+00
63,320kHz,2V,+3.742583E-02,,+2.799879E-03,,+3.732095E-02,,,,+7.347640E-03,+1.971668E-02,+0.000000E+00,+0.000000E+00
64,325kHz,2V,+3.797124E-02,,+2.812373E-03,,+3.786695E-02,,,,+7.461585E-03,+1.971704E-02,+0.000000E+00,+0.000000E+00
65,330kHz,2V,+3.851663E-02,,+2.830814E-03,,+3.841246E-02,,,,+7.578599E-03,+1.971970E-02,+0.000000E+00,+0.000000E+00
66,335kHz,2V,+3.906405E-02,,+2.850402E-03,,+3.895991E-02,,,,+7.691121E-03,+1.971903E-02,+0.000000E+00,+0.000000E+00
67,340kHz,2V,+3.964489E-02,,+2.849297E-03,,+3.954237E-02,,,,+7.805604E-03,+1.971635E-02,+0.000000E+00,+0.000000E+00
68,345kHz,2V,+4.023068E-02,,+2.846521E-03,,+4.012985E-02,,,,+7.920291E-03,+1.971923E-02,+0.000000E+00,+0.000000E+00
69,350kHz,2V,+4.081565E-02,,+2.843785E-03,,+4.071646E-02,,,,+8.034090E-03,+1.971952E-02,+0.000000E+00,+0.000000E+00
70,355kHz,2V,+4.140408E-02,,+2.838959E-03,,+4.130664E-02,,,,+8.148560E-03,+1.971704E-02,+0.000000E+00,+0.000000E+00
71,360kHz,2V,+4.199533E-02,,+2.831149E-03,,+4.189979E-02,,,,+8.264591E-03,+1.971338E-02,+0.000000E+00,+0.000000E+00
72,365kHz,2V,+4.260139E-02,,+2.812151E-03,,+4.250847E-02,,,,+8.377460E-03,+1.971721E-02,+0.000000E+00,+0.000000E+00
73,370kHz,2V,+4.320600E-02,,+2.798528E-03,,+4.311527E-02,,,,+8.493444E-03,+1.971692E-02,+0.000000E+00,+0.000000E+00
74,375kHz,2V,+4.380731E-02,,+2.784017E-03,,+4.371876E-02,,,,+8.608820E-03,+1.971989E-02,+0.000000E+00,+0.000000E+00
75,380kHz,2V,+4.440261E-02,,+2.771259E-03,,+4.431605E-02,,,,+8.722739E-03,+1.971936E-02,+0.000000E+00,+0.000000E+00
76,385kHz,2V,+4.495815E-02,,+2.765713E-03,,+4.487300E-02,,,,+8.837996E-03,+1.972110E-02,+0.000000E+00,+0.000000E+00
77,390kHz,2V,+4.551114E-02,,+2.760040E-03,,+4.542737E-02,,,,+8.950827E-03,+1.972020E-02,+0.000000E+00,+0.000000E+00
78,395kHz,2V,+4.606741E-02,,+2.754135E-03,,+4.598501E-02,,,,+9.068332E-03,+1.972253E-02,+0.000000E+00,+0.000000E+00
79,400kHz,2V,+4.662100E-02,,+2.748937E-03,,+4.653989E-02,,,,+9.182317E-03,+1.972384E-02,+0.000000E+00,+0.000000E+00
80,405kHz,2V,+4.720051E-02,,+2.752943E-03,,+4.712016E-02,,,,+9.296860E-03,+1.972296E-02,+0.000000E+00,+0.000000E+00
81,410kHz,2V,+4.780841E-02,,+2.766923E-03,,+4.772827E-02,,,,+9.413047E-03,+1.972489E-02,+0.000000E+00,+0.000000E+00
82,415kHz,2V,+4.841962E-02,,+2.780560E-03,,+4.833971E-02,,,,+9.526091E-03,+1.972647E-02,+0.000000E+00,+0.000000E+00
83,420kHz,2V,+4.902987E-02,,+2.794687E-03,,+4.895015E-02,,,,+9.644479E-03,+1.972836E-02,+0.000000E+00,+0.000000E+00
84,425kHz,2V,+4.964049E-02,,+2.812784E-03,,+4.956073E-02,,,,+9.758099E-03,+1.972724E-02,+0.000000E+00,+0.000000E+00
85,430kHz,2V,+5.023387E-02,,+2.807748E-03,,+5.015534E-02,,,,+9.872568E-03,+1.972682E-02,+0.000000E+00,+0.000000E+00
86,435kHz,2V,+5.085661E-02,,+2.770256E-03,,+5.078111E-02,,,,+9.988342E-03,+1.972636E-02,+0.000000E+00,+0.000000E+00
87,440kHz,2V,+5.147470E-02,,+2.737227E-03,,+5.140187E-02,,,,+1.010263E-02,+1.972635E-02,+0.000000E+00,+0.000000E+00
88,445kHz,2V,+5.202973E-02,,+2.700045E-03,,+5.195963E-02,,,,+1.021633E-02,+1.972622E-02,+0.000000E+00,+0.000000E+00
89,450kHz,2V,+5.258463E-02,,+2.666661E-03,,+5.251697E-02,,,,+1.033285E-02,+1.972847E-02,+0.000000E+00,+0.000000E+00
90,455kHz,2V,+5.314257E-02,,+2.631958E-03,,+5.307735E-02,,,,+1.044658E-02,+1.972686E-02,+0.000000E+00,+0.000000E+00
91,460kHz,2V,+5.372524E-02,,+2.661325E-03,,+5.365928E-02,,,,+1.056157E-02,+1.972718E-02,+0.000000E+00,+0.000000E+00
92,465kHz,2V,+5.430664E-02,,+2.694278E-03,,+5.423976E-02,,,,+1.067517E-02,+1.972754E-02,+0.000000E+00,+0.000000E+00
93,470kHz,2V,+5.488876E-02,,+2.726376E-03,,+5.482101E-02,,,,+1.079110E-02,+1.973141E-02,+0.000000E+00,+0.000000E+00
94,475kHz,2V,+5.547687E-02,,+2.760380E-03,,+5.540815E-02,,,,+1.090560E-02,+1.973264E-02,+0.000000E+00,+0.000000E+00
95,480kHz,2V,+5.605639E-02,,+2.791065E-03,,+5.598686E-02,,,,+1.102055E-02,+1.973059E-02,+0.000000E+00,+0.000000E+00
96,485kHz,2V,+5.663943E-02,,+2.820935E-03,,+5.656914E-02,,,,+1.113464E-02,+1.973081E-02,+0.000000E+00,+0.000000E+00
97,490kHz,2V,+5.722749E-02,,+2.836852E-03,,+5.715713E-02,,,,+1.124854E-02,+1.973320E-02,+0.000000E+00,+0.000000E+00
98,495kHz,2V,+5.782022E-02,,+2.851871E-03,,+5.774984E-02,,,,+1.136558E-02,+1.973023E-02,+0.000000E+00,+0.000000E+00
99,500kHz,2V,+5.840787E-02,,+2.870456E-03,,+5.833729E-02,,,,+1.147878E-02,+1.973394E-02,+0.000000E+00,+0.000000E+00
100,505kHz,2V,+5.899421E-02,,+2.889068E-03,,+5.892343E-02,,,,+1.159335E-02,+1.973511E-02,+0.000000E+00,+0.000000E+00
101,510kHz,2V,+5.958731E-02,,+2.906584E-03,,+5.951638E-02,,,,+1.171043E-02,+1.973287E-02,+0.000000E+00,+0.000000E+00
102,515kHz,2V,+6.017222E-02,,+2.911238E-03,,+6.010176E-02,,,,+1.182364E-02,+1.973263E-02,+0.000000E+00,+0.000000E+00
103,520kHz,2V,+6.074430E-02,,+2.885950E-03,,+6.067571E-02,,,,+1.193892E-02,+1.973351E-02,+0.000000E+00,+0.000000E+00
104,525kHz,2V,+6.132549E-02,,+2.860568E-03,,+6.125874E-02,,,,+1.205438E-02,+1.973498E-02,+0.000000E+00,+0.000000E+00
105,530kHz,2V,+6.190151E-02,,+2.839993E-03,,+6.183632E-02,,,,+1.216790E-02,+1.973634E-02,+0.000000E+00,+0.000000E+00
106,535kHz,2V,+6.248414E-02,,+2.817836E-03,,+6.242057E-02,,,,+1.228606E-02,+1.973695E-02,+0.000000E+00,+0.000000E+00
107,540kHz,2V,+6.306189E-02,,+2.799840E-03,,+6.299971E-02,,,,+1.239867E-02,+1.973626E-02,+0.000000E+00,+0.000000E+00
108,545kHz,2V,+6.363837E-02,,+2.774577E-03,,+6.357786E-02,,,,+1.251312E-02,+1.974009E-02,+0.000000E+00,+0.000000E+00
109,550kHz,2V,+6.420804E-02,,+2.782266E-03,,+6.414773E-02,,,,+1.262966E-02,+1.973999E-02,+0.000000E+00,+0.000000E+00
110,555kHz,2V,+6.477630E-02,,+2.794173E-03,,+6.471601E-02,,,,+1.274199E-02,+1.973787E-02,+0.000000E+00,+0.000000E+00
111,560kHz,2V,+6.534687E-02,,+2.802388E-03,,+6.528675E-02,,,,+1.285627E-02,+1.973957E-02,+0.000000E+00,+0.000000E+00
112,565kHz,2V,+6.590809E-02,,+2.810408E-03,,+6.584814E-02,,,,+1.297332E-02,+1.973980E-02,+0.000000E+00,+0.000000E+00
113,570kHz,2V,+6.647366E-02,,+2.819509E-03,,+6.641383E-02,,,,+1.308755E-02,+1.974404E-02,+0.000000E+00,+0.000000E+00
114,575kHz,2V,+6.704396E-02,,+2.830429E-03,,+6.698419E-02,,,,+1.320285E-02,+1.974324E-02,+0.000000E+00,+0.000000E+00
