Date:2026.05.15
Time:18:35:21
File_name:C:\LCR Meter\5мм_большой.csv
Version:2.00
Instrument Version:1.39
***************LIST SETUP***************
Step,Freq,Level,speed,DC Bais,AC-Range,DC-Range,Trig Delay,AC/DC Delay,Average,ALC,RO,1-Func,1-Comp Mode,1-Standard,1-High,1-Low,2-Func,2-Comp Mode,2-Standard,2-High,2-Low,3-Func,3-Comp Mode,3-Standard,3-High,3-Low,4-Func,4-Comp Mode,4-Standard,4-High,4-Low
149,750kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
150,755kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
151,760kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
152,765kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
153,770kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
154,775kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
155,780kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
156,785kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
157,790kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
158,795kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
159,800kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
160,805kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
161,810kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
162,815kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
163,820kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
164,825kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
165,830kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
166,835kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
167,840kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
168,845kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
169,850kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
170,855kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
171,860kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
172,865kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
173,870kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
174,875kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
175,880kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
176,885kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
177,890kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
178,895kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
179,900kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
180,905kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
181,910kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
182,915kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
183,920kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
184,925kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
185,930kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
186,935kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
187,940kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
188,945kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
189,950kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
190,955kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
191,960kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
192,965kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
193,970kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
194,975kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
195,980kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
196,985kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
197,990kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
198,995kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
199,1000kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
200,1005kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
***************LIST MEAS***************
Step,Freq,Level,First,1-P/F,Second,2-P/F,Third,3-P/F,Fourth,4-P/F,AC-Vm,AC-Im,DC-Vm,DC-Im
1,10kHz,2V,+1.698035E+04,,+7.415507E+02,,-1.696415E+04,,,,+1.996558E+00,+1.176340E-04,+0.000000E+00,+0.000000E+00
2,15kHz,2V,+1.061399E+04,,+1.749248E+02,,-1.061255E+04,,,,+1.995024E+00,+1.880600E-04,+0.000000E+00,+0.000000E+00
3,20kHz,2V,+7.861360E+03,,+1.377399E+02,,-7.860153E+03,,,,+1.993385E+00,+2.537256E-04,+0.000000E+00,+0.000000E+00
4,25kHz,2V,+6.169159E+03,,+1.550788E+02,,-6.167209E+03,,,,+1.991196E+00,+3.229269E-04,+0.000000E+00,+0.000000E+00
5,30kHz,2V,+5.349460E+03,,+9.293105E+01,,-5.348653E+03,,,,+1.990434E+00,+3.722910E-04,+0.000000E+00,+0.000000E+00
6,35kHz,2V,+4.504903E+03,,+7.972034E+01,,-4.504198E+03,,,,+1.989369E+00,+4.422265E-04,+0.000000E+00,+0.000000E+00
7,40kHz,2V,+3.963525E+03,,+7.528451E+01,,-3.962810E+03,,,,+1.988512E+00,+5.020594E-04,+0.000000E+00,+0.000000E+00
8,45kHz,2V,+3.526255E+03,,+6.425456E+01,,-3.525670E+03,,,,+1.987343E+00,+5.639330E-04,+0.000000E+00,+0.000000E+00
9,50kHz,2V,+2.856790E+03,,+1.201309E+02,,-2.854263E+03,,,,+1.984172E+00,+6.950265E-04,+0.000000E+00,+0.000000E+00
10,55kHz,2V,+2.881569E+03,,+5.651162E+01,,-2.881014E+03,,,,+1.984180E+00,+6.890236E-04,+0.000000E+00,+0.000000E+00
11,60kHz,2V,+2.464485E+03,,+7.622002E+01,,-2.463306E+03,,,,+1.982270E+00,+8.048706E-04,+0.000000E+00,+0.000000E+00
12,65kHz,2V,+2.359666E+03,,+4.619761E+01,,-2.359214E+03,,,,+1.982919E+00,+8.409787E-04,+0.000000E+00,+0.000000E+00
13,70kHz,2V,+2.188424E+03,,+4.592848E+01,,-2.187942E+03,,,,+1.980442E+00,+9.056400E-04,+0.000000E+00,+0.000000E+00
14,75kHz,2V,+2.049469E+03,,+4.432633E+01,,-2.048990E+03,,,,+1.979340E+00,+9.663372E-04,+0.000000E+00,+0.000000E+00
15,80kHz,2V,+1.889845E+03,,+4.184185E+01,,-1.889382E+03,,,,+1.978009E+00,+1.047239E-03,+0.000000E+00,+0.000000E+00
16,85kHz,2V,+1.741548E+03,,+4.089007E+01,,-1.741068E+03,,,,+1.976453E+00,+1.135472E-03,+0.000000E+00,+0.000000E+00
17,90kHz,2V,+1.583802E+03,,+3.955070E+01,,-1.583308E+03,,,,+1.974799E+00,+1.247570E-03,+0.000000E+00,+0.000000E+00
18,95kHz,2V,+1.348939E+03,,+3.898892E+01,,-1.348376E+03,,,,+1.971279E+00,+1.462077E-03,+0.000000E+00,+0.000000E+00
19,100kHz,2V,+1.359801E+03,,+3.538215E+01,,-1.359341E+03,,,,+1.972147E+00,+1.451048E-03,+0.000000E+00,+0.000000E+00
20,105kHz,2V,+1.191843E+03,,+3.960815E+01,,-1.191185E+03,,,,+1.967536E+00,+1.651674E-03,+0.000000E+00,+0.000000E+00
21,110kHz,2V,+1.136472E+03,,+3.991189E+01,,-1.135771E+03,,,,+1.965439E+00,+1.730266E-03,+0.000000E+00,+0.000000E+00
22,115kHz,2V,+1.015472E+03,,+3.644762E+01,,-1.014818E+03,,,,+1.961815E+00,+1.933061E-03,+0.000000E+00,+0.000000E+00
23,120kHz,2V,+9.538458E+02,,+3.865112E+01,,-9.530624E+02,,,,+1.958145E+00,+2.054319E-03,+0.000000E+00,+0.000000E+00
24,125kHz,2V,+8.579705E+02,,+4.270749E+01,,-8.569069E+02,,,,+1.952447E+00,+2.277176E-03,+0.000000E+00,+0.000000E+00
25,130kHz,2V,+6.175740E+02,,+7.033215E+01,,-6.135561E+02,,,,+1.915773E+00,+3.105092E-03,+0.000000E+00,+0.000000E+00
26,135kHz,2V,+4.971363E+02,,+7.380189E+01,,-4.916277E+02,,,,+1.882408E+00,+3.790591E-03,+0.000000E+00,+0.000000E+00
27,140kHz,2V,+1.053205E+03,,+8.677650E+02,,+5.968462E+02,,,,+1.831682E+00,+1.739033E-03,+0.000000E+00,+0.000000E+00
28,145kHz,2V,+9.338739E+02,,+1.867466E+02,,-9.150116E+02,,,,+1.923325E+00,+2.059984E-03,+0.000000E+00,+0.000000E+00
29,150kHz,2V,+7.222804E+03,,+6.678511E+03,,-2.750706E+03,,,,+1.951704E+00,+2.702291E-04,+0.000000E+00,+0.000000E+00
30,155kHz,2V,+1.159905E+03,,+1.569486E+02,,-1.149238E+03,,,,+1.944661E+00,+1.677125E-03,+0.000000E+00,+0.000000E+00
31,160kHz,2V,+2.898710E+02,,+1.850016E+02,,-2.231582E+02,,,,+1.577105E+00,+5.441978E-03,+0.000000E+00,+0.000000E+00
32,165kHz,2V,+8.040238E+02,,+7.675653E+02,,-2.393695E+02,,,,+1.763781E+00,+2.191854E-03,+0.000000E+00,+0.000000E+00
33,170kHz,2V,+2.539505E+02,,+1.462762E+02,,-2.075912E+02,,,,+1.550475E+00,+6.120177E-03,+0.000000E+00,+0.000000E+00
34,175kHz,2V,+1.431289E+03,,+6.903605E+02,,+1.253790E+03,,,,+1.907777E+00,+1.333800E-03,+0.000000E+00,+0.000000E+00
35,180kHz,2V,+8.650170E+02,,+6.882617E+02,,-5.239754E+02,,,,+1.802758E+00,+2.085684E-03,+0.000000E+00,+0.000000E+00
36,185kHz,2V,+1.835804E+03,,+1.692034E+03,,-7.121774E+02,,,,+1.878024E+00,+1.025574E-03,+0.000000E+00,+0.000000E+00
37,190kHz,2V,+1.793772E+03,,+9.536328E+02,,-1.519276E+03,,,,+1.913702E+00,+1.066983E-03,+0.000000E+00,+0.000000E+00
38,195kHz,2V,+1.157102E+03,,+1.007891E+03,,+5.683661E+02,,,,+1.833768E+00,+1.585469E-03,+0.000000E+00,+0.000000E+00
39,200kHz,2V,+2.378189E+03,,+7.160955E+02,,-2.267816E+03,,,,+1.945501E+00,+8.191746E-04,+0.000000E+00,+0.000000E+00
40,205kHz,2V,+4.992392E+02,,+2.327245E+02,,-4.416776E+02,,,,+1.777124E+00,+3.563107E-03,+0.000000E+00,+0.000000E+00
41,210kHz,2V,+8.505203E+02,,+8.504854E+02,,-7.710025E+00,,,,+1.764167E+00,+2.073903E-03,+0.000000E+00,+0.000000E+00
42,215kHz,2V,+2.270707E+03,,+3.096318E+02,,-2.249497E+03,,,,+1.957012E+00,+8.633106E-04,+0.000000E+00,+0.000000E+00
43,220kHz,2V,+1.945320E+03,,+9.013707E+02,,-1.723891E+03,,,,+1.922256E+00,+9.891161E-04,+0.000000E+00,+0.000000E+00
44,225kHz,2V,+1.444502E+03,,+1.663703E+02,,-1.434890E+03,,,,+1.948947E+00,+1.350936E-03,+0.000000E+00,+0.000000E+00
45,230kHz,2V,+1.280554E+03,,+5.426307E+02,,-1.159901E+03,,,,+1.901316E+00,+1.487296E-03,+0.000000E+00,+0.000000E+00
46,235kHz,2V,+1.251869E+03,,+1.366721E+02,,-1.244387E+03,,,,+1.945168E+00,+1.555755E-03,+0.000000E+00,+0.000000E+00
47,240kHz,2V,+1.399926E+03,,+2.248523E+02,,-1.381751E+03,,,,+1.941013E+00,+1.388261E-03,+0.000000E+00,+0.000000E+00
48,245kHz,2V,+1.114801E+03,,+5.993408E+01,,-1.113188E+03,,,,+1.950021E+00,+1.751258E-03,+0.000000E+00,+0.000000E+00
49,250kHz,2V,+1.127232E+03,,+9.550918E+01,,-1.123178E+03,,,,+1.944307E+00,+1.726994E-03,+0.000000E+00,+0.000000E+00
50,255kHz,2V,+1.030148E+03,,+1.237451E+02,,-1.022689E+03,,,,+1.934804E+00,+1.880352E-03,+0.000000E+00,+0.000000E+00
51,260kHz,2V,+9.889806E+02,,+8.325664E+01,,-9.854699E+02,,,,+1.939528E+00,+1.963686E-03,+0.000000E+00,+0.000000E+00
52,265kHz,2V,+9.379114E+02,,+7.926899E+01,,-9.345557E+02,,,,+1.936960E+00,+2.067737E-03,+0.000000E+00,+0.000000E+00
53,270kHz,2V,+9.571839E+02,,+5.753887E+01,,-9.554530E+02,,,,+1.942427E+00,+2.032061E-03,+0.000000E+00,+0.000000E+00
54,275kHz,2V,+1.128600E+03,,+1.757839E+02,,-1.114826E+03,,,,+1.932136E+00,+1.713247E-03,+0.000000E+00,+0.000000E+00
55,280kHz,2V,+9.940020E+02,,+5.277054E+02,,-8.423579E+02,,,,+1.859971E+00,+1.873254E-03,+0.000000E+00,+0.000000E+00
56,285kHz,2V,+9.550690E+02,,+5.107898E+01,,-9.537021E+02,,,,+1.942936E+00,+2.037196E-03,+0.000000E+00,+0.000000E+00
57,290kHz,2V,+7.874449E+02,,+8.224910E+01,,-7.831377E+02,,,,+1.922624E+00,+2.444469E-03,+0.000000E+00,+0.000000E+00
58,295kHz,2V,+8.583970E+02,,+8.814282E+01,,-8.538596E+02,,,,+1.927583E+00,+2.248776E-03,+0.000000E+00,+0.000000E+00
59,300kHz,2V,+8.218156E+02,,+9.434355E+01,,-8.163824E+02,,,,+1.921919E+00,+2.341732E-03,+0.000000E+00,+0.000000E+00
60,305kHz,2V,+6.776594E+02,,+2.481964E+02,,-6.305719E+02,,,,+1.845960E+00,+2.727588E-03,+0.000000E+00,+0.000000E+00
61,310kHz,2V,+8.406665E+02,,+3.823928E+02,,-7.486627E+02,,,,+1.852945E+00,+2.206547E-03,+0.000000E+00,+0.000000E+00
62,315kHz,2V,+9.018328E+02,,+1.367439E+02,,-8.914054E+02,,,,+1.918949E+00,+2.130733E-03,+0.000000E+00,+0.000000E+00
63,320kHz,2V,+8.339936E+02,,+1.213650E+02,,-8.251157E+02,,,,+1.915011E+00,+2.299138E-03,+0.000000E+00,+0.000000E+00
64,325kHz,2V,+8.198785E+02,,+2.999535E+02,,-7.630390E+02,,,,+1.867229E+00,+2.280337E-03,+0.000000E+00,+0.000000E+00
65,330kHz,2V,+7.504961E+02,,+6.663780E+01,,-7.475318E+02,,,,+1.921290E+00,+2.563632E-03,+0.000000E+00,+0.000000E+00
66,335kHz,2V,+6.769428E+02,,+9.350705E+01,,-6.704535E+02,,,,+1.901530E+00,+2.813198E-03,+0.000000E+00,+0.000000E+00
67,340kHz,2V,+6.734389E+02,,+1.058469E+02,,-6.650687E+02,,,,+1.895547E+00,+2.818890E-03,+0.000000E+00,+0.000000E+00
68,345kHz,2V,+7.832551E+02,,+8.704184E+01,,-7.784037E+02,,,,+1.917825E+00,+2.452307E-03,+0.000000E+00,+0.000000E+00
69,350kHz,2V,+7.574799E+02,,+1.111427E+02,,-7.492817E+02,,,,+1.906948E+00,+2.521130E-03,+0.000000E+00,+0.000000E+00
70,355kHz,2V,+6.420927E+02,,+1.122927E+02,,-6.321972E+02,,,,+1.886149E+00,+2.941725E-03,+0.000000E+00,+0.000000E+00
71,360kHz,2V,+7.181240E+02,,+7.100817E+01,,-7.146048E+02,,,,+1.913871E+00,+2.669862E-03,+0.000000E+00,+0.000000E+00
72,365kHz,2V,+6.135862E+02,,+1.836240E+02,,-5.854658E+02,,,,+1.847315E+00,+3.011517E-03,+0.000000E+00,+0.000000E+00
73,370kHz,2V,+6.459856E+02,,+9.954354E+01,,-6.382699E+02,,,,+1.891056E+00,+2.932288E-03,+0.000000E+00,+0.000000E+00
74,375kHz,2V,+6.707993E+02,,+9.608801E+01,,-6.638816E+02,,,,+1.897059E+00,+2.832660E-03,+0.000000E+00,+0.000000E+00
75,380kHz,2V,+6.545528E+02,,+1.012066E+02,,-6.466812E+02,,,,+1.891742E+00,+2.894841E-03,+0.000000E+00,+0.000000E+00
76,385kHz,2V,+6.699555E+02,,+1.099154E+02,,-6.608774E+02,,,,+1.890839E+00,+2.827041E-03,+0.000000E+00,+0.000000E+00
77,390kHz,2V,+6.040895E+02,,+3.857489E+01,,-6.028566E+02,,,,+1.910351E+00,+3.167474E-03,+0.000000E+00,+0.000000E+00
78,395kHz,2V,+6.513947E+02,,+1.017988E+02,,-6.433911E+02,,,,+1.890229E+00,+2.906553E-03,+0.000000E+00,+0.000000E+00
79,400kHz,2V,+6.212582E+02,,+4.604779E+01,,-6.195493E+02,,,,+1.908951E+00,+3.077949E-03,+0.000000E+00,+0.000000E+00
80,405kHz,2V,+5.856628E+02,,+4.986577E+01,,-5.835361E+02,,,,+1.900789E+00,+3.251179E-03,+0.000000E+00,+0.000000E+00
81,410kHz,2V,+5.305814E+02,,+4.616242E+01,,-5.285695E+02,,,,+1.890934E+00,+3.569932E-03,+0.000000E+00,+0.000000E+00
82,415kHz,2V,+5.568409E+02,,+6.551674E+01,,-5.529732E+02,,,,+1.885891E+00,+3.392859E-03,+0.000000E+00,+0.000000E+00
83,420kHz,2V,+5.148939E+02,,+8.155612E+01,,-5.083938E+02,,,,+1.863893E+00,+3.626918E-03,+0.000000E+00,+0.000000E+00
84,425kHz,2V,+5.874282E+02,,+2.334057E+02,,-5.390674E+02,,,,+1.812678E+00,+3.091545E-03,+0.000000E+00,+0.000000E+00
85,430kHz,2V,+5.823588E+02,,+8.307425E+01,,-5.764030E+02,,,,+1.881730E+00,+3.236759E-03,+0.000000E+00,+0.000000E+00
86,435kHz,2V,+5.908541E+02,,+1.225942E+02,,-5.779958E+02,,,,+1.864304E+00,+3.161139E-03,+0.000000E+00,+0.000000E+00
87,440kHz,2V,+5.385374E+02,,+7.877407E+01,,-5.327450E+02,,,,+1.871957E+00,+3.482481E-03,+0.000000E+00,+0.000000E+00
88,445kHz,2V,+5.364638E+02,,+1.656953E+02,,-5.102337E+02,,,,+1.822227E+00,+3.403270E-03,+0.000000E+00,+0.000000E+00
89,450kHz,2V,+5.690960E+02,,+1.062069E+02,,-5.590978E+02,,,,+1.865630E+00,+3.284231E-03,+0.000000E+00,+0.000000E+00
90,455kHz,2V,+5.672624E+02,,+1.629498E+02,,-5.433544E+02,,,,+1.835831E+00,+3.242168E-03,+0.000000E+00,+0.000000E+00
91,460kHz,2V,+5.050194E+02,,+6.571032E+01,,-5.007262E+02,,,,+1.868674E+00,+3.707586E-03,+0.000000E+00,+0.000000E+00
92,465kHz,2V,+5.074927E+02,,+2.044240E+02,,-4.644993E+02,,,,+1.785201E+00,+3.523774E-03,+0.000000E+00,+0.000000E+00
93,470kHz,2V,+5.217606E+02,,+9.321131E+01,,-5.133671E+02,,,,+1.856494E+00,+3.565309E-03,+0.000000E+00,+0.000000E+00
94,475kHz,2V,+5.289327E+02,,+7.782154E+01,,-5.231765E+02,,,,+1.868219E+00,+3.539008E-03,+0.000000E+00,+0.000000E+00
95,480kHz,2V,+5.160375E+02,,+6.299492E+01,,-5.121780E+02,,,,+1.873047E+00,+3.637720E-03,+0.000000E+00,+0.000000E+00
96,485kHz,2V,+4.994088E+02,,+7.249234E+01,,-4.941195E+02,,,,+1.861097E+00,+3.733660E-03,+0.000000E+00,+0.000000E+00
97,490kHz,2V,+4.982165E+02,,+9.247268E+01,,-4.895595E+02,,,,+1.847261E+00,+3.715545E-03,+0.000000E+00,+0.000000E+00
98,495kHz,2V,+4.794898E+02,,+1.223703E+02,,-4.636119E+02,,,,+1.818697E+00,+3.801857E-03,+0.000000E+00,+0.000000E+00
99,500kHz,2V,+4.745376E+02,,+1.090892E+02,,-4.618284E+02,,,,+1.825397E+00,+3.854666E-03,+0.000000E+00,+0.000000E+00
100,505kHz,2V,+4.588749E+02,,+7.985891E+01,,-4.518725E+02,,,,+1.831696E+00,+3.998277E-03,+0.000000E+00,+0.000000E+00
101,510kHz,2V,+4.803312E+02,,+1.221355E+02,,-4.645438E+02,,,,+1.818967E+00,+3.795206E-03,+0.000000E+00,+0.000000E+00
102,515kHz,2V,+4.578519E+02,,+6.865435E+01,,-4.526753E+02,,,,+1.838944E+00,+4.023523E-03,+0.000000E+00,+0.000000E+00
103,520kHz,2V,+4.243977E+02,,+1.368321E+02,,-4.017343E+02,,,,+1.766960E+00,+4.169968E-03,+0.000000E+00,+0.000000E+00
104,525kHz,2V,+4.692666E+02,,+9.448945E+01,,-4.596552E+02,,,,+1.824891E+00,+3.895252E-03,+0.000000E+00,+0.000000E+00
105,530kHz,2V,+4.671579E+02,,+8.531200E+01,,-4.593020E+02,,,,+1.829997E+00,+3.924084E-03,+0.000000E+00,+0.000000E+00
106,535kHz,2V,+4.366924E+02,,+9.249893E+01,,-4.267836E+02,,,,+1.808975E+00,+4.149491E-03,+0.000000E+00,+0.000000E+00
107,540kHz,2V,+4.936713E+02,,+1.388096E+02,,-4.737545E+02,,,,+1.813385E+00,+3.682011E-03,+0.000000E+00,+0.000000E+00
108,545kHz,2V,+4.760307E+02,,+1.431200E+02,,-4.540065E+02,,,,+1.801251E+00,+3.792573E-03,+0.000000E+00,+0.000000E+00
109,550kHz,2V,+4.741056E+02,,+1.351773E+02,,-4.544262E+02,,,,+1.805105E+00,+3.816401E-03,+0.000000E+00,+0.000000E+00
110,555kHz,2V,+4.782360E+02,,+1.116809E+02,,-4.650129E+02,,,,+1.823018E+00,+3.820821E-03,+0.000000E+00,+0.000000E+00
111,560kHz,2V,+4.959710E+02,,+8.661889E+01,,-4.883486E+02,,,,+1.847123E+00,+3.733425E-03,+0.000000E+00,+0.000000E+00
112,565kHz,2V,+4.849183E+02,,+8.397923E+01,,-4.775911E+02,,,,+1.844274E+00,+3.812715E-03,+0.000000E+00,+0.000000E+00
113,570kHz,2V,+4.406826E+02,,+8.041229E+01,,-4.332840E+02,,,,+1.818521E+00,+4.134261E-03,+0.000000E+00,+0.000000E+00
114,575kHz,2V,+4.347760E+02,,+4.700309E+01,,-4.322278E+02,,,,+1.842814E+00,+4.246896E-03,+0.000000E+00,+0.000000E+00
