Date:2026.05.15
Time:17:36:06
File_name:C:\LCR Meter\3мм_большой.csv
Version:2.00
Instrument Version:1.39
***************LIST SETUP***************
Step,Freq,Level,speed,DC Bais,AC-Range,DC-Range,Trig Delay,AC/DC Delay,Average,ALC,RO,1-Func,1-Comp Mode,1-Standard,1-High,1-Low,2-Func,2-Comp Mode,2-Standard,2-High,2-Low,3-Func,3-Comp Mode,3-Standard,3-High,3-Low,4-Func,4-Comp Mode,4-Standard,4-High,4-Low
149,750kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
150,755kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
151,760kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
152,765kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
153,770kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
154,775kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
155,780kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
156,785kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
157,790kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
158,795kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
159,800kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
160,805kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
161,810kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
162,815kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
163,820kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
164,825kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
165,830kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
166,835kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
167,840kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
168,845kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
169,850kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
170,855kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
171,860kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
172,865kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
173,870kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
174,875kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
175,880kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
176,885kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
177,890kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
178,895kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
179,900kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
180,905kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
181,910kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
182,915kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
183,920kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
184,925kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
185,930kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
186,935kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
187,940kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
188,945kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
189,950kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
190,955kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
191,960kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
192,965kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
193,970kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
194,975kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
195,980kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
196,985kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
197,990kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
198,995kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
199,1000kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
200,1005kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
***************LIST MEAS***************
Step,Freq,Level,First,1-P/F,Second,2-P/F,Third,3-P/F,Fourth,4-P/F,AC-Vm,AC-Im,DC-Vm,DC-Im
1,10kHz,2V,+1.458978E+04,,+2.465429E+02,,-1.458770E+04,,,,+1.997453E+00,+1.369818E-04,+0.000000E+00,+0.000000E+00
2,15kHz,2V,+9.724043E+03,,+1.683827E+02,,-9.722585E+03,,,,+1.995372E+00,+2.052926E-04,+0.000000E+00,+0.000000E+00
3,20kHz,2V,+7.431344E+03,,+2.099936E+02,,-7.428377E+03,,,,+1.993514E+00,+2.684260E-04,+0.000000E+00,+0.000000E+00
4,25kHz,2V,+5.894622E+03,,+1.172114E+02,,-5.893457E+03,,,,+1.991797E+00,+3.380847E-04,+0.000000E+00,+0.000000E+00
5,30kHz,2V,+4.817356E+03,,+1.039677E+02,,-4.816234E+03,,,,+1.990572E+00,+4.133986E-04,+0.000000E+00,+0.000000E+00
6,35kHz,2V,+4.177589E+03,,+8.036352E+01,,-4.176816E+03,,,,+1.990078E+00,+4.767871E-04,+0.000000E+00,+0.000000E+00
7,40kHz,2V,+3.630791E+03,,+7.156361E+01,,-3.630086E+03,,,,+1.988696E+00,+5.481015E-04,+0.000000E+00,+0.000000E+00
8,45kHz,2V,+3.205856E+03,,+6.372657E+01,,-3.205222E+03,,,,+1.987197E+00,+6.202319E-04,+0.000000E+00,+0.000000E+00
9,50kHz,2V,+2.874595E+03,,+1.062042E+02,,-2.872633E+03,,,,+1.984433E+00,+6.907646E-04,+0.000000E+00,+0.000000E+00
10,55kHz,2V,+2.597487E+03,,+5.462168E+01,,-2.596913E+03,,,,+1.983624E+00,+7.641420E-04,+0.000000E+00,+0.000000E+00
11,60kHz,2V,+2.354161E+03,,+5.398561E+01,,-2.353542E+03,,,,+1.983073E+00,+8.429307E-04,+0.000000E+00,+0.000000E+00
12,65kHz,2V,+2.142291E+03,,+5.523058E+01,,-2.141579E+03,,,,+1.981790E+00,+9.256933E-04,+0.000000E+00,+0.000000E+00
13,70kHz,2V,+1.961114E+03,,+4.873261E+01,,-1.960508E+03,,,,+1.979412E+00,+1.009925E-03,+0.000000E+00,+0.000000E+00
14,75kHz,2V,+1.812838E+03,,+4.531656E+01,,-1.812272E+03,,,,+1.978237E+00,+1.091879E-03,+0.000000E+00,+0.000000E+00
15,80kHz,2V,+1.661689E+03,,+1.256812E+02,,-1.656929E+03,,,,+1.970976E+00,+1.186727E-03,+0.000000E+00,+0.000000E+00
16,85kHz,2V,+1.534432E+03,,+4.071264E+01,,-1.533891E+03,,,,+1.975125E+00,+1.287764E-03,+0.000000E+00,+0.000000E+00
17,90kHz,2V,+1.406568E+03,,+3.684771E+01,,-1.406086E+03,,,,+1.973190E+00,+1.403605E-03,+0.000000E+00,+0.000000E+00
18,95kHz,2V,+1.291943E+03,,+4.248944E+01,,-1.291244E+03,,,,+1.970004E+00,+1.525627E-03,+0.000000E+00,+0.000000E+00
19,100kHz,2V,+1.178825E+03,,+3.553001E+01,,-1.178289E+03,,,,+1.969369E+00,+1.671358E-03,+0.000000E+00,+0.000000E+00
20,105kHz,2V,+1.063133E+03,,+3.720141E+01,,-1.062482E+03,,,,+1.965204E+00,+1.849321E-03,+0.000000E+00,+0.000000E+00
21,110kHz,2V,+9.434703E+02,,+6.481103E+01,,-9.412416E+02,,,,+1.954146E+00,+2.072414E-03,+0.000000E+00,+0.000000E+00
22,115kHz,2V,+8.790087E+02,,+8.246464E+01,,-8.751319E+02,,,,+1.944932E+00,+2.214040E-03,+0.000000E+00,+0.000000E+00
23,120kHz,2V,+7.661864E+02,,+8.628456E+01,,-7.613124E+02,,,,+1.932631E+00,+2.523663E-03,+0.000000E+00,+0.000000E+00
24,125kHz,2V,+6.982478E+02,,+4.760474E+01,,-6.966231E+02,,,,+1.938427E+00,+2.777691E-03,+0.000000E+00,+0.000000E+00
25,130kHz,2V,+5.682667E+02,,+4.417135E+01,,-5.665474E+02,,,,+1.920315E+00,+3.381294E-03,+0.000000E+00,+0.000000E+00
26,135kHz,2V,+4.311860E+02,,+5.185369E+01,,-4.280568E+02,,,,+1.872658E+00,+4.344720E-03,+0.000000E+00,+0.000000E+00
27,140kHz,2V,+2.532591E+02,,+5.511607E+01,,-2.471890E+02,,,,+1.708195E+00,+6.752143E-03,+0.000000E+00,+0.000000E+00
28,145kHz,2V,+8.754268E+01,,+8.363409E+01,,-2.586620E+01,,,,+9.395132E-01,+1.058600E-02,+0.000000E+00,+0.000000E+00
29,150kHz,2V,+2.982822E+02,,+1.633429E+02,,+2.495824E+02,,,,+1.629202E+00,+5.460479E-03,+0.000000E+00,+0.000000E+00
30,155kHz,2V,+6.266827E+02,,+1.495641E+02,,+6.085736E+02,,,,+1.884718E+00,+3.011207E-03,+0.000000E+00,+0.000000E+00
31,160kHz,2V,+1.290194E+03,,+2.508898E+02,,+1.265565E+03,,,,+1.942893E+00,+1.507621E-03,+0.000000E+00,+0.000000E+00
32,165kHz,2V,+3.484517E+03,,+8.691749E+02,,+3.374374E+03,,,,+1.961321E+00,+5.629397E-04,+0.000000E+00,+0.000000E+00
33,170kHz,2V,+8.993441E+03,,+8.993419E+03,,+1.985403E+01,,,,+1.953872E+00,+2.172191E-04,+0.000000E+00,+0.000000E+00
34,175kHz,2V,+1.183242E+04,,+8.290196E+03,,-8.442678E+03,,,,+1.963107E+00,+1.666333E-04,+0.000000E+00,+0.000000E+00
35,180kHz,2V,+4.212988E+03,,+7.482401E+02,,-4.146010E+03,,,,+1.965519E+00,+4.675999E-04,+0.000000E+00,+0.000000E+00
36,185kHz,2V,+2.614999E+03,,+6.033612E+02,,-2.544440E+03,,,,+1.954489E+00,+7.485981E-04,+0.000000E+00,+0.000000E+00
37,190kHz,2V,+2.585855E+03,,+4.240787E+02,,-2.550844E+03,,,,+1.959046E+00,+7.588901E-04,+0.000000E+00,+0.000000E+00
38,195kHz,2V,+2.265102E+03,,+2.400101E+02,,-2.252351E+03,,,,+1.961019E+00,+8.671761E-04,+0.000000E+00,+0.000000E+00
39,200kHz,2V,+1.911942E+03,,+1.064711E+02,,-1.908975E+03,,,,+1.963332E+00,+1.028169E-03,+0.000000E+00,+0.000000E+00
40,205kHz,2V,+1.704162E+03,,+8.761050E+01,,-1.701908E+03,,,,+1.961996E+00,+1.152648E-03,+0.000000E+00,+0.000000E+00
41,210kHz,2V,+1.523572E+03,,+5.450742E+01,,-1.522596E+03,,,,+1.961623E+00,+1.289121E-03,+0.000000E+00,+0.000000E+00
42,215kHz,2V,+1.378393E+03,,+4.810760E+01,,-1.377553E+03,,,,+1.959886E+00,+1.423574E-03,+0.000000E+00,+0.000000E+00
43,220kHz,2V,+1.252333E+03,,+6.262473E+01,,-1.250766E+03,,,,+1.954958E+00,+1.562804E-03,+0.000000E+00,+0.000000E+00
44,225kHz,2V,+1.158750E+03,,+1.530936E+02,,-1.148592E+03,,,,+1.939590E+00,+1.675808E-03,+0.000000E+00,+0.000000E+00
45,230kHz,2V,+1.149887E+03,,+1.599388E+02,,-1.138710E+03,,,,+1.937957E+00,+1.687254E-03,+0.000000E+00,+0.000000E+00
46,235kHz,2V,+1.136094E+03,,+1.984599E+02,,-1.118626E+03,,,,+1.930991E+00,+1.701739E-03,+0.000000E+00,+0.000000E+00
47,240kHz,2V,+1.205961E+03,,+1.235455E+02,,-1.199616E+03,,,,+1.944713E+00,+1.614404E-03,+0.000000E+00,+0.000000E+00
48,245kHz,2V,+1.127303E+03,,+6.065944E+01,,-1.125670E+03,,,,+1.950522E+00,+1.732250E-03,+0.000000E+00,+0.000000E+00
49,250kHz,2V,+1.051654E+03,,+3.496873E+01,,-1.051072E+03,,,,+1.951581E+00,+1.857769E-03,+0.000000E+00,+0.000000E+00
50,255kHz,2V,+9.902198E+02,,+3.370583E+01,,-9.896460E+02,,,,+1.949540E+00,+1.971178E-03,+0.000000E+00,+0.000000E+00
51,260kHz,2V,+9.404970E+02,,+3.014165E+01,,-9.400138E+02,,,,+1.948291E+00,+2.074164E-03,+0.000000E+00,+0.000000E+00
52,265kHz,2V,+8.858121E+02,,+3.983363E+01,,-8.849160E+02,,,,+1.943132E+00,+2.196147E-03,+0.000000E+00,+0.000000E+00
53,270kHz,2V,+8.782621E+02,,+9.701094E+01,,-8.728878E+02,,,,+1.928739E+00,+2.198617E-03,+0.000000E+00,+0.000000E+00
54,275kHz,2V,+8.823492E+02,,+3.684997E+01,,-8.815794E+02,,,,+1.943783E+00,+2.204595E-03,+0.000000E+00,+0.000000E+00
55,280kHz,2V,+8.298662E+02,,+2.494142E+01,,-8.294913E+02,,,,+1.943187E+00,+2.344762E-03,+0.000000E+00,+0.000000E+00
56,285kHz,2V,+7.891730E+02,,+2.399843E+01,,-7.888080E+02,,,,+1.940787E+00,+2.462312E-03,+0.000000E+00,+0.000000E+00
57,290kHz,2V,+7.506265E+02,,+2.619896E+01,,-7.501691E+02,,,,+1.936990E+00,+2.583984E-03,+0.000000E+00,+0.000000E+00
58,295kHz,2V,+7.080884E+02,,+3.770193E+01,,-7.070840E+02,,,,+1.929117E+00,+2.727999E-03,+0.000000E+00,+0.000000E+00
59,300kHz,2V,+6.877948E+02,,+8.862016E+01,,-6.820617E+02,,,,+1.907001E+00,+2.775969E-03,+0.000000E+00,+0.000000E+00
60,305kHz,2V,+7.224791E+02,,+6.729630E+01,,-7.193381E+02,,,,+1.919275E+00,+2.660001E-03,+0.000000E+00,+0.000000E+00
61,310kHz,2V,+6.780933E+02,,+3.653000E+01,,-6.771086E+02,,,,+1.925474E+00,+2.843415E-03,+0.000000E+00,+0.000000E+00
62,315kHz,2V,+6.341261E+02,,+4.013264E+01,,-6.328549E+02,,,,+1.918356E+00,+3.029169E-03,+0.000000E+00,+0.000000E+00
63,320kHz,2V,+6.063087E+02,,+4.548555E+01,,-6.046001E+02,,,,+1.911278E+00,+3.156524E-03,+0.000000E+00,+0.000000E+00
64,325kHz,2V,+5.645931E+02,,+4.824521E+01,,-5.625281E+02,,,,+1.901893E+00,+3.373296E-03,+0.000000E+00,+0.000000E+00
65,330kHz,2V,+5.154341E+02,,+5.796643E+01,,-5.121642E+02,,,,+1.883774E+00,+3.660058E-03,+0.000000E+00,+0.000000E+00
66,335kHz,2V,+4.697933E+02,,+1.042960E+02,,-4.580700E+02,,,,+1.830050E+00,+3.899766E-03,+0.000000E+00,+0.000000E+00
67,340kHz,2V,+4.448836E+02,,+1.495305E+02,,-4.190012E+02,,,,+1.782513E+00,+4.011038E-03,+0.000000E+00,+0.000000E+00
68,345kHz,2V,+4.181302E+02,,+2.209574E+02,,-3.549799E+02,,,,+1.708333E+00,+4.090106E-03,+0.000000E+00,+0.000000E+00
69,350kHz,2V,+5.112177E+02,,+4.514170E+02,,-2.399297E+02,,,,+1.668596E+00,+3.266465E-03,+0.000000E+00,+0.000000E+00
70,355kHz,2V,+1.104043E+03,,+8.280429E+02,,-7.302443E+02,,,,+1.834709E+00,+1.663680E-03,+0.000000E+00,+0.000000E+00
71,360kHz,2V,+1.071435E+03,,+3.499772E+02,,-1.012664E+03,,,,+1.895615E+00,+1.771990E-03,+0.000000E+00,+0.000000E+00
72,365kHz,2V,+9.104100E+02,,+1.582483E+02,,-8.965511E+02,,,,+1.912054E+00,+2.103609E-03,+0.000000E+00,+0.000000E+00
73,370kHz,2V,+8.079073E+02,,+8.136413E+01,,-8.037998E+02,,,,+1.920616E+00,+2.381103E-03,+0.000000E+00,+0.000000E+00
74,375kHz,2V,+7.355162E+02,,+5.586938E+01,,-7.333912E+02,,,,+1.921073E+00,+2.616063E-03,+0.000000E+00,+0.000000E+00
75,380kHz,2V,+6.868355E+02,,+4.615233E+01,,-6.852832E+02,,,,+1.918517E+00,+2.797715E-03,+0.000000E+00,+0.000000E+00
76,385kHz,2V,+6.477936E+02,,+4.126508E+01,,-6.464780E+02,,,,+1.915587E+00,+2.962029E-03,+0.000000E+00,+0.000000E+00
77,390kHz,2V,+6.156828E+02,,+4.209997E+01,,-6.142417E+02,,,,+1.910348E+00,+3.108019E-03,+0.000000E+00,+0.000000E+00
78,395kHz,2V,+5.888660E+02,,+4.130927E+01,,-5.874153E+02,,,,+1.906346E+00,+3.242812E-03,+0.000000E+00,+0.000000E+00
79,400kHz,2V,+5.591197E+02,,+4.536829E+01,,-5.572761E+02,,,,+1.898093E+00,+3.400729E-03,+0.000000E+00,+0.000000E+00
80,405kHz,2V,+5.297556E+02,,+6.217104E+01,,-5.260948E+02,,,,+1.881084E+00,+3.556941E-03,+0.000000E+00,+0.000000E+00
81,410kHz,2V,+5.359553E+02,,+8.191236E+01,,-5.296588E+02,,,,+1.870933E+00,+3.496819E-03,+0.000000E+00,+0.000000E+00
82,415kHz,2V,+5.211694E+02,,+9.629466E+01,,-5.121961E+02,,,,+1.857283E+00,+3.569824E-03,+0.000000E+00,+0.000000E+00
83,420kHz,2V,+5.361560E+02,,+9.612226E+01,,-5.274692E+02,,,,+1.861988E+00,+3.479155E-03,+0.000000E+00,+0.000000E+00
84,425kHz,2V,+5.068320E+02,,+8.095570E+01,,-5.003247E+02,,,,+1.861272E+00,+3.679150E-03,+0.000000E+00,+0.000000E+00
85,430kHz,2V,+4.996478E+02,,+1.165107E+02,,-4.858736E+02,,,,+1.835101E+00,+3.679391E-03,+0.000000E+00,+0.000000E+00
86,435kHz,2V,+5.105765E+02,,+1.222131E+02,,-4.957342E+02,,,,+1.836145E+00,+3.602523E-03,+0.000000E+00,+0.000000E+00
87,440kHz,2V,+5.075435E+02,,+1.483745E+02,,-4.853714E+02,,,,+1.818563E+00,+3.589606E-03,+0.000000E+00,+0.000000E+00
88,445kHz,2V,+5.821709E+02,,+1.580947E+02,,-5.602937E+02,,,,+1.844123E+00,+3.173660E-03,+0.000000E+00,+0.000000E+00
89,450kHz,2V,+5.640313E+02,,+8.737991E+01,,-5.572217E+02,,,,+1.873790E+00,+3.328454E-03,+0.000000E+00,+0.000000E+00
90,455kHz,2V,+5.323122E+02,,+7.072471E+01,,-5.275930E+02,,,,+1.874047E+00,+3.527253E-03,+0.000000E+00,+0.000000E+00
91,460kHz,2V,+5.124860E+02,,+5.247021E+01,,-5.097929E+02,,,,+1.879785E+00,+3.675252E-03,+0.000000E+00,+0.000000E+00
92,465kHz,2V,+4.769917E+02,,+4.718789E+01,,-4.746519E+02,,,,+1.865700E+00,+3.917612E-03,+0.000000E+00,+0.000000E+00
93,470kHz,2V,+4.467986E+02,,+6.171274E+01,,-4.425162E+02,,,,+1.842681E+00,+4.130245E-03,+0.000000E+00,+0.000000E+00
94,475kHz,2V,+4.446157E+02,,+9.318704E+01,,-4.347405E+02,,,,+1.816276E+00,+4.091585E-03,+0.000000E+00,+0.000000E+00
95,480kHz,2V,+4.595318E+02,,+9.163492E+01,,-4.503027E+02,,,,+1.824799E+00,+3.977285E-03,+0.000000E+00,+0.000000E+00
96,485kHz,2V,+4.283698E+02,,+8.139720E+01,,-4.205653E+02,,,,+1.816260E+00,+4.246479E-03,+0.000000E+00,+0.000000E+00
97,490kHz,2V,+4.026071E+02,,+1.263947E+02,,-3.822523E+02,,,,+1.760281E+00,+4.379379E-03,+0.000000E+00,+0.000000E+00
98,495kHz,2V,+4.723929E+02,,+1.798550E+02,,-4.368148E+02,,,,+1.776832E+00,+3.769580E-03,+0.000000E+00,+0.000000E+00
99,500kHz,2V,+4.902833E+02,,+1.745241E+02,,-4.581693E+02,,,,+1.791071E+00,+3.661016E-03,+0.000000E+00,+0.000000E+00
100,505kHz,2V,+5.517354E+02,,+1.839117E+02,,-5.201812E+02,,,,+1.816839E+00,+3.299733E-03,+0.000000E+00,+0.000000E+00
101,510kHz,2V,+5.604829E+02,,+1.014527E+02,,-5.512245E+02,,,,+1.862439E+00,+3.330235E-03,+0.000000E+00,+0.000000E+00
102,515kHz,2V,+5.181006E+02,,+5.750606E+01,,-5.148993E+02,,,,+1.875349E+00,+3.627488E-03,+0.000000E+00,+0.000000E+00
103,520kHz,2V,+4.845096E+02,,+4.272990E+01,,-4.826217E+02,,,,+1.875257E+00,+3.879061E-03,+0.000000E+00,+0.000000E+00
104,525kHz,2V,+4.574645E+02,,+4.320969E+01,,-4.554193E+02,,,,+1.858103E+00,+4.068527E-03,+0.000000E+00,+0.000000E+00
105,530kHz,2V,+4.452481E+02,,+5.086976E+01,,-4.423327E+02,,,,+1.847025E+00,+4.155334E-03,+0.000000E+00,+0.000000E+00
106,535kHz,2V,+4.414664E+02,,+4.905137E+01,,-4.387329E+02,,,,+1.846376E+00,+4.189551E-03,+0.000000E+00,+0.000000E+00
107,540kHz,2V,+4.230117E+02,,+4.235210E+01,,-4.208862E+02,,,,+1.843833E+00,+4.367294E-03,+0.000000E+00,+0.000000E+00
108,545kHz,2V,+4.070777E+02,,+5.196122E+01,,-4.037478E+02,,,,+1.827208E+00,+4.496758E-03,+0.000000E+00,+0.000000E+00
109,550kHz,2V,+4.006742E+02,,+6.307534E+01,,-3.956783E+02,,,,+1.812714E+00,+4.532850E-03,+0.000000E+00,+0.000000E+00
110,555kHz,2V,+3.966552E+02,,+7.077668E+01,,-3.902897E+02,,,,+1.802656E+00,+4.553506E-03,+0.000000E+00,+0.000000E+00
111,560kHz,2V,+4.032258E+02,,+9.551099E+01,,-3.917509E+02,,,,+1.783768E+00,+4.432250E-03,+0.000000E+00,+0.000000E+00
112,565kHz,2V,+4.392444E+02,,+9.867252E+01,,-4.280180E+02,,,,+1.803601E+00,+4.113636E-03,+0.000000E+00,+0.000000E+00
113,570kHz,2V,+4.398614E+02,,+6.071362E+01,,-4.356511E+02,,,,+1.834020E+00,+4.177955E-03,+0.000000E+00,+0.000000E+00
114,575kHz,2V,+4.187961E+02,,+4.238941E+01,,-4.166453E+02,,,,+1.839869E+00,+4.402199E-03,+0.000000E+00,+0.000000E+00
